,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,Workers_16_And_Over_Mean_Travel_Time_To_Work_(Minutes),VAC_RATE,OCC_RATE,PER_INCOME_0-15,PER_INCOME_15-50,PER_INCOME_50-100,PER_INCOME_100+,AVG_HH_SIZE,PER_HH_0VEH,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,Average Hourly Price,parking_rate,PRICE1HR,PRICE2HR,PRICE3HR,PRICE4HR,PRICE12HR,PRICEDAY,PRICEDAYDISCOUNT,BART_FROMS,BART_TOS,CALTRAIN_OFF,CALTRAIN_ON,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED,HOUSING_09_SCALED,NUM_BUS_STOPS,Count_,EDD_EMP,FREQ_S
17050,2009-12-01,1,SFMTA,8AX,1,53,18,0.0,20,0,,,4824,BAYSHORE A EXPRESS,3,KEARNY & PACIFIC AVE.,7.788888888888887,2.0,KEARNY ST & PACIFIC AVE,,1,0,,,,0.0,,21.839999999999986,,21.839999999999986,,1.6800000000000004,,4.62,,4.62,,,,,,,,,,,,,,,,,,,,,4018.0,2111.0,29.3,0.15348176219801046,0.8465182378019895,0.2238388360380526,0.31841074426412985,0.22327923894795748,0.2344711807498601,2.2484611080022385,0.5942921096810296,86.85033920648262,38.6265694778458,45.629931823017614,270.0,0.292617521,900.0,1800.0,2250.0,2250.0,2250.0,2250.0,1661.0,,,,,,,131.26211117392776,32.64490352650093,892.6210803536394,2523.072941804049,167.94112027186057,980.6941559420767,506.55938640651016,1353.6993429398074,86.858462501341,156.0345393956644,1093.3952297434673,8.0,0.0,1857.0,7.70328102710414
17051,2009-12-01,1,SFMTA,8BX,0,1,18,0.0,27,0,,,4823,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,KEARNY ST & NORTH POINT ST,,0,1,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,26.0,0.05893909626719057,0.9410609037328096,0.2301670146137787,0.267223382045929,0.2541753653444677,0.2484342379958247,1.923277661795407,0.4462421711899791,19.1875628056151,9.976491271521994,10.601323710239443,249.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,,,,,,,13.62120204130738,9.541243636621198,100.90730977135635,236.47833167273868,13.507073074029947,59.024774788755074,63.108052545180385,127.77459472559484,10.670982110838652,40.13771852176756,142.72141897166955,3.0,0.0,,8.006589785831961
17052,2009-12-01,1,SFMTA,8BX,0,2,18,0.0,27,0,,,5462,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,NORTH POINT ST & KEARNY ST,,0,0,,,,0.0,,12.84999999999999,,12.84999999999999,,1.0530000000000004,,4.92,,4.92,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,26.0,0.05893909626719057,0.9410609037328096,0.2301670146137787,0.267223382045929,0.2541753653444677,0.2484342379958247,1.923277661795407,0.4462421711899791,19.1875628056151,9.976491271521994,10.601323710239443,249.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,,,,,,,14.949699821999829,175.6047579057646,113.86449328262509,975.8788543901848,15.067288279772384,55.66599097478304,71.11822621142049,130.10665606657034,12.729278969432366,614.5014494430668,166.2018589474691,2.0,0.0,1938.0,8.006589785831961
17053,2009-12-01,1,SFMTA,8BX,0,3,18,0.0,27,0,,,5470,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,NORTH POINT ST & STOCKTON ST,,0,0,,,,0.0,,40.14000000000002,,40.14000000000002,,3.6990000000000016,,5.53,,5.53,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,26.0,0.05893909626719057,0.9410609037328096,0.2301670146137787,0.267223382045929,0.2541753653444677,0.2484342379958247,1.923277661795407,0.4462421711899791,19.1875628056151,9.976491271521994,10.601323710239443,318.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1460.0,,,,,,,44.176793951644754,407.29380003064864,336.2382947916795,2064.513697080593,49.99390147473231,18.56659565085963,211.8229855704451,227.02946344150794,30.244613794857308,1411.623837957576,505.3109107397319,4.0,0.0,1839.0,8.006589785831961
17054,2009-12-01,1,SFMTA,8BX,0,4,18,0.0,27,0,,,6066,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,POWELL ST & NORTH POINT ST,,0,0,,,,0.0,,33.90000000000001,,33.90000000000001,,2.8349999999999995,,5.02,,5.02,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,26.0,0.05893909626719057,0.9410609037328096,0.2301670146137787,0.267223382045929,0.2541753653444677,0.2484342379958247,1.923277661795407,0.4462421711899791,19.1875628056151,9.976491271521994,10.601323710239443,321.0,1.052737905,700.0,1400.0,2100.0,2800.0,3500.0,3500.0,1709.0,,,,,,,50.98080036908309,3.0274096889738344,364.6290544929098,916.5967134721376,58.74669681730524,502.1279088423806,224.0835805040026,213.98753415965732,30.81797680251892,197.45386078112617,594.5895366230012,6.0,0.0,715.0,8.006589785831961
17055,2009-12-01,1,SFMTA,8BX,0,6,18,0.0,27,0,,,6055,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,POWELL ST & FRANCISCO ST,,0,0,,,,0.0,,31.909999999999986,,31.909999999999986,,2.889,,5.43,,5.43,,,,,,,,,,,,,,,,,,,,,3685.0,2036.0,26.0,0.05893909626719057,0.9410609037328096,0.2301670146137787,0.267223382045929,0.2541753653444677,0.2484342379958247,1.923277661795407,0.4462421711899791,19.1875628056151,9.976491271521994,10.601323710239443,342.0,0.905309519,,,,,,,,,,,,,,89.70893613592335,16.193357665878743,565.7018431043061,418.89930363398366,90.54219918140379,41.77324705537493,339.4967499476255,280.7335345661016,45.95395783935349,80.19916434662845,782.9170753853032,2.0,0.0,485.0,8.006589785831961
17056,2009-12-01,1,SFMTA,8BX,0,7,18,0.0,27,0,,,6061,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,POWELL ST & LOMBARD ST,,0,0,,,,0.0,,45.74,,45.74,,4.1309999999999985,,5.42,,5.42,,,,,,,,,,,,,,,,,,,,,4481.0,2995.0,25.5,0.16894824707846412,0.8310517529215359,0.10405785456006428,0.1976697468862997,0.3081558858979509,0.3901165126556851,1.8003214142225794,0.3141824025713138,54.01232992093321,30.00149278580735,36.10063113438851,200.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,78.09725933160058,60.98948973429058,562.237960423169,195.21436107835015,76.40368023940955,13.44985869009218,364.08517667935286,99.0648616335855,43.651844172806044,21.710151020381907,561.8751616240132,3.0,0.0,132.0,8.006589785831961
17057,2009-12-01,1,SFMTA,8BX,0,8,18,0.0,27,0,,,6054,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,POWELL ST & FILBERT ST,,0,0,,,,0.0,,31.909999999999986,,31.909999999999986,,2.889,,5.43,,5.43,,,,,,,,,,,,,,,,,,,,,4481.0,2995.0,25.5,0.16894824707846412,0.8310517529215359,0.10405785456006428,0.1976697468862997,0.3081558858979509,0.3901165126556851,1.8003214142225794,0.3141824025713138,54.01232992093321,30.00149278580735,36.10063113438851,200.0,0.555939845,,,,,,,,,,,,,,69.71917054664064,33.124405096059405,562.8579569887281,409.6146830843491,90.59982268946793,174.54557205814788,355.1327287921431,163.41206691149426,47.40623496047642,38.53263901864752,496.6988949576177,6.0,0.0,2111.0,8.006589785831961
17058,2009-12-01,1,SFMTA,8BX,0,9,18,0.0,27,0,,,4120,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.493827160493827,2.0,COLUMBUS AVE & UNION ST,,0,0,,,,0.0,,29.65,,29.65,,1.8900000000000008,,3.82,,3.82,,,,,,,,,,,,,,,,,,,,,5376.0,2914.0,28.3,0.09643102264927934,0.9035689773507206,0.4352449677174326,0.3292821876186859,0.13748575769084695,0.0979870869730346,2.041777440182301,0.7770603873908091,118.77714047579501,58.17340232008338,64.38180568200643,200.0,0.811134364,700.0,950.0,1200.0,1200.0,1450.0,1450.0,1253.5,,,,,,,91.66086562885955,135.46628384924077,663.3042305436188,1072.688750770946,112.99855376282736,555.3449601482805,402.0281152824368,312.2215405133768,56.61669586949505,69.65596626004783,660.7989415943006,8.0,0.0,2946.0,8.006589785831961
17059,2009-12-01,1,SFMTA,8BX,0,10,18,0.0,27,0,,,6513,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.483456790123456,2.0,STOCKTON ST & COLUMBUS AVE,,0,0,,,,0.0,,42.23,,42.23,,2.9160000000000013,,4.14,,4.14,,,,,,,,,,,,,,,,,,,,,5376.0,2914.0,28.3,0.09643102264927934,0.9035689773507206,0.4352449677174326,0.3292821876186859,0.13748575769084695,0.0979870869730346,2.041777440182301,0.7770603873908091,118.77714047579501,58.17340232008338,64.38180568200643,180.0,0.280752098,1100.0,1166.6666666666667,1300.0,1400.0,1366.6666666666667,1366.6666666666667,1366.6666666666667,,,,,,,134.0692959691819,253.9609883129163,1036.1732565930338,2155.911909439212,193.9633000519696,1144.8509750576768,621.3869584891618,635.5155166808263,86.75370208272058,121.58442938779206,1272.8382748486342,6.0,0.0,1658.0,8.017685099643659
17060,2009-12-01,1,SFMTA,8BX,0,13,18,0.0,27,0,,,6521,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.4690123456790145,2.0,STOCKTON ST & PACIFIC AVE,,0,0,,,,0.0,,55.38000000000001,,55.38000000000001,,3.9419999999999975,,4.27,,4.27,,,,,,,,,,,,,,,,,,,,,5376.0,2914.0,28.3,0.09643102264927934,0.9035689773507206,0.4352449677174326,0.3292821876186859,0.13748575769084695,0.0979870869730346,2.041777440182301,0.7770603873908091,118.77714047579501,58.17340232008338,64.38180568200643,219.0,0.807763518,,,,,,,,,,,,,,183.3431524510381,159.69421884556425,1346.3961064118425,1815.2477742634976,269.15804057252404,456.6885752112827,779.6006560626403,849.5882365127245,114.29425732563965,349.27674369392645,1945.95139796977,5.0,0.0,1671.0,8.0331906312501
17061,2009-12-01,1,SFMTA,8BX,0,14,18,0.0,27,0,,,6526,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.4567901234567895,2.0,STOCKTON ST & WASHINGTON ST,,0,0,,,,0.0,,47.949999999999974,,47.949999999999974,,3.428999999999999,,4.29,,4.29,,,,,,,,,,,,,,,,,,,,,3451.0,1560.0,28.7,0.05256410256410257,0.9474358974358974,0.42219215155615697,0.3457374830852503,0.15629228687415425,0.0757780784844384,2.334912043301759,0.8064952638700947,136.52000110644892,58.469012354486104,61.71289531326001,253.0,0.25057348,,,,,,,,,,,,,,152.82090245793933,575.7755930563347,1315.859605384749,1827.1274712779266,239.1011209785442,216.37431506221185,785.7386315057271,745.4753203748743,138.19895044253832,289.50224278450537,1593.5693744188825,3.0,0.0,1656.0,8.04635761589404
17062,2009-12-01,1,SFMTA,8BX,0,15,18,0.0,27,0,,,6522,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.443827160493827,2.0,STOCKTON ST & SACRAMENTO ST,,0,0,,,,0.0,,50.899999999999984,,50.899999999999984,,3.6449999999999982,,4.3,,4.3,,,,,,,,,,,,,,,,,,,,,3451.0,1560.0,28.7,0.05256410256410257,0.9474358974358974,0.42219215155615697,0.3457374830852503,0.15629228687415425,0.0757780784844384,2.334912043301759,0.8064952638700947,136.52000110644892,58.469012354486104,61.71289531326001,228.0,0.304601685,,,,,,,,,,,,,,189.35446730076552,399.1859150995368,1310.1919154070267,2371.51146834003,222.83847176982414,333.7387538589877,776.2963706440378,1470.5705292873847,121.70260569239944,168.0162700941199,1623.6229094316045,5.0,0.0,1381.0,8.060369848246124
17063,2009-12-01,1,SFMTA,8BX,0,16,18,0.0,27,0,,,6524,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.419753086419754,2.0,STOCKTON ST & SUTTER ST,,0,0,,,,0.0,,93.54999999999998,,93.54999999999998,,6.560999999999999,,4.21,,4.21,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,0.174199618,,,,,,,,,,,,,,146.9167628564764,881.9226560748863,1059.0513987316413,3630.374773233649,174.45081400094372,1053.966162365461,659.2779115791701,1029.4887006758647,78.40591029505096,664.9972541174385,1198.549038954263,3.0,0.0,3121.0,8.086522462562394
17064,2009-12-01,1,SFMTA,8BX,0,17,18,0.0,27,0,,,6516,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.419753086419754,2.0,STOCKTON ST & GEARY BLVD,,0,0,,,,0.0,,49.95000000000003,,49.95000000000003,,4.158,,4.99,,4.99,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,0.0,,300.0,600.0,900.0,1200.0,3100.0,3100.0,2151.0,,,,,,,9.63760489720755,146.30498862237215,64.41664161679583,6977.873825560296,9.002984723232014,1407.9902126409775,42.5098360785459,1498.4771311376987,3.2662159178103614,3925.101493159248,105.7749541278306,5.0,0.0,7507.0,8.086522462562394
17065,2009-12-01,1,SFMTA,8BX,0,18,18,0.0,27,0,,,3161,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.419753086419754,2.0,4TH ST & MARKET ST,,0,0,,,,0.0,,58.04999999999996,,58.04999999999996,,4.400999999999997,,4.55,,4.55,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,213.0,0.174945286,600.0,1200.0,1800.0,2400.0,2600.0,2600.0,1757.0,4673.0,4772.0,,,,,9.747013890911195,350.94242401000395,83.07392454231781,5702.93310880228,15.374229830617935,1247.496948814781,52.754171746875954,1793.1079461207087,5.1985090739127235,2311.385789856786,95.83564254089286,6.0,0.0,4100.0,8.086522462562394
17066,2009-12-01,1,SFMTA,8BX,0,19,18,0.0,27,0,,,3160,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.414197530864197,2.0,4TH ST & MISSION ST,,0,0,,,,0.0,,35.49000000000002,,35.49000000000002,,3.2939999999999983,,5.57,,5.57,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,0.0,,350.0,700.0,1050.0,1400.0,2800.0,2800.0,1819.0,,,,,,,5.373110661946095,98.69039364462229,51.82507629559731,3063.900453772161,7.360247929022808,1141.2350908337426,35.374878864056726,844.136407426583,3.716838840571688,979.8385618672133,25.600954773280073,2.0,0.0,1258.0,8.092581800016653
17067,2009-12-01,1,SFMTA,8BX,0,20,18,0.0,27,0,,,3159,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.408641975308642,2.0,4TH ST & HOWARD ST,,0,0,,,,0.0,,34.95,,34.95,,3.240000000000003,,5.56,,5.56,,,,,,,,,,,,,,,,,,,,,6715.0,3993.0,30.4,0.1284748309541698,0.8715251690458302,0.2971264367816092,0.2270114942528736,0.14080459770114942,0.3350574712643678,1.9295977011494247,0.5462643678160921,37.52429659541674,19.446694289210765,22.31340525770649,303.0,1.051464061,,,,,,,,,,,,,,36.36099585988505,32.19123268653267,257.2118718045343,3614.764034857616,39.274836389292346,509.4604165755702,166.3967594267373,2843.3899950218047,15.179280128619654,229.722390573708,465.70621143017263,0.0,0.0,1632.0,8.098650224962507
17068,2009-12-01,1,SFMTA,8BX,0,21,18,0.0,27,0,,,3158,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.403086419753087,2.0,4TH ST & FOLSOM ST,,0,0,,,,0.0,,34.870000000000005,,34.870000000000005,,3.240000000000003,,5.57,,5.57,,,,,,,,,,,,,,,,,,,,,6715.0,3993.0,30.4,0.1284748309541698,0.8715251690458302,0.2971264367816092,0.2270114942528736,0.14080459770114942,0.3350574712643678,1.9295977011494247,0.5462643678160921,37.52429659541674,19.446694289210765,22.31340525770649,281.0,1.052737905,,,,,,,,,,,,,,49.55689614014877,45.48727066711688,398.51094582717315,4878.503103969457,54.89312880248878,272.25487154995875,264.7626598940639,4338.721942378671,29.29826099047171,222.03901937371086,886.0565518021747,2.0,0.0,1596.0,8.10472775785875
17069,2009-12-01,1,SFMTA,8BX,0,22,18,0.0,27,0,,,4968,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.397530864197531,2.0,HARRISON ST & 4TH ST,,0,0,,,,0.0,,34.95,,34.95,,2.6730000000000005,,4.59,,4.59,,,,,,,,,,,,,,,,,,,,,6715.0,3993.0,30.4,0.1284748309541698,0.8715251690458302,0.2971264367816092,0.2270114942528736,0.14080459770114942,0.3350574712643678,1.9295977011494247,0.5462643678160921,37.52429659541674,19.446694289210765,22.31340525770649,289.0,0.234023195,,,,,,,,,,,,,,30.346550071861873,5.464360758596479,258.8148527706444,1008.7647084004798,32.72558909295105,66.42283836646415,175.65323662892766,788.4449782918788,20.08947697690382,148.43253098354054,593.1791625925746,1.0,0.0,659.0,8.110814419225635
17070,2009-12-01,1,SFMTA,8BX,0,23,18,0.0,27,0,,,4969,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.389382716049383,2.0,HARRISON ST & 5TH ST,,0,0,,,,0.0,,50.19000000000001,,50.19000000000001,,4.644000000000002,,5.55,,5.55,,,,,,,,,,,,,,,,,,,,,6715.0,3993.0,30.4,0.1284748309541698,0.8715251690458302,0.2971264367816092,0.2270114942528736,0.14080459770114942,0.3350574712643678,1.9295977011494247,0.5462643678160921,37.52429659541674,19.446694289210765,22.31340525770649,300.0,0.652747417,,,,,,,,,,,,,,23.65951546330472,7.846682531573303,175.19364257397046,651.8177821051804,22.33671655295137,24.128985126534747,118.51230647306791,578.2144279162952,10.685104084646444,41.62768653077693,347.7324738192356,1.0,0.0,729.0,8.119758077989776
17071,2009-12-01,1,SFMTA,8BX,0,24,18,0.0,27,0,,,4970,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.382716049382718,2.0,HARRISON ST & 6TH ST,,0,0,,,,0.0,,51.72999999999999,,51.72999999999999,,4.644000000000002,,5.39,,5.39,,,,,,,,,,,,,,,,,,,,,6715.0,3993.0,30.4,0.1284748309541698,0.8715251690458302,0.2971264367816092,0.2270114942528736,0.14080459770114942,0.3350574712643678,1.9295977011494247,0.5462643678160921,37.52429659541674,19.446694289210765,22.31340525770649,200.0,0.8390016709999999,,,,,,,,,,,,,,44.17314817200016,3.5229760752451504,290.4005606781545,563.2512246182388,45.35169406927066,247.51744272769199,177.59335340972493,261.02209836933207,23.282365027158807,51.18870744596942,212.43089774023238,1.0,0.0,399.0,8.127090301003342
17072,2009-12-01,1,SFMTA,8BX,0,35,18,0.0,27,0,,,3772,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.382716049382718,2.0,BAY SHORE BLVD & ARLETA AVE,,0,0,,,,0.0,,305.0,,305.0,,120.90599999999992,,23.78,,23.78,,,,,,,,,,,,,,,,,,,,,3771.0,1031.0,32.2,0.06498545101842873,0.9350145489815712,0.2655601659751037,0.2261410788381743,0.3215767634854772,0.18672199170124487,3.9118257261410783,0.3122406639004149,40.07868058454445,10.24551792190423,10.957602673737824,0.0,1.713716108,,,,,,,,,,,,715.0,706.0,34.93310523211445,78.7984038656786,248.04359453824608,121.38622745224743,35.6796096490404,1.2713699294371836,141.95896098106024,28.783601826122236,35.47191867603097,12.53285183100941,135.27953485711396,9.0,0.0,97.0,8.127090301003342
17073,2009-12-01,1,SFMTA,8BX,0,37,18,0.0,27,0,,,3783,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.3801234567901215,2.0,BAY SHORE BLVD & LELAND AVE,,0,0,,,,0.0,,20.759999999999987,,20.759999999999987,,2.6730000000000005,,7.73,,7.73,,,,,,,,,,,,,,,,,,,,,3273.0,855.0,28.4,0.0,1.0,0.007017543859649123,0.256140350877193,0.3929824561403509,0.34385964912280703,3.8280701754385964,0.010526315789473684,6.112222393567878,1.5966850432326722,1.5966850432326722,0.0,1.25,,,,,,,,,,,,,,34.61945079814099,82.155396699048,212.4749829979764,131.79532177067148,37.465071096083506,2.9908964898693653,119.84193207327358,40.444892947190546,20.548529030478228,6.204135634563554,127.8918413549975,5.0,0.0,128.0,8.129945298516203
17074,2009-12-01,1,SFMTA,8BX,0,38,18,0.0,27,0,,,6847,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.378271604938271,2.0,VISITACION AVE & BAY SHORE BLVD,,0,0,,,,0.0,,15.410000000000002,,15.410000000000002,,1.4850000000000003,,5.78,,5.78,,,,,,,,,,,,,,,,,,,,,3771.0,1031.0,32.2,0.06498545101842873,0.9350145489815712,0.2655601659751037,0.2261410788381743,0.3215767634854772,0.18672199170124487,3.9118257261410783,0.3122406639004149,40.07868058454445,10.24551792190423,10.957602673737824,200.0,0.900801407,,,,,,,,,,,,,,45.00590906854429,32.646428193312175,256.0119475710621,74.51322821623096,44.80298664924037,2.558271550634368,141.0443530799529,38.30852847229053,25.158698773324502,0.9999999999938982,150.54043315575026,3.0,0.0,46.0,8.131985810856035
17075,2009-12-01,1,SFMTA,8BX,0,39,18,0.0,27,0,,,6850,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.372716049382715,2.0,VISITACION AVE & RUTLAND ST,,0,0,,,,0.0,,40.56000000000002,,40.56000000000002,,5.184000000000001,,7.67,,7.67,,,,,,,,,,,,,,,,,,,,,3771.0,1031.0,32.2,0.06498545101842873,0.9350145489815712,0.2655601659751037,0.2261410788381743,0.3215767634854772,0.18672199170124487,3.9118257261410783,0.3122406639004149,40.07868058454445,10.24551792190423,10.957602673737824,200.0,1.469240725,,,,,,,,,,,,,,82.06278238543076,26.95644750997426,494.38600087067016,60.22610456001173,69.43004570920286,0.05721450195650288,294.55830126988656,32.360647243136675,48.33487150615002,0.8517953049442829,287.04519656565566,4.0,0.0,75.0,8.138113498216649
17076,2009-12-01,1,SFMTA,8BX,0,40,18,0.0,27,0,,,6854,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.368641975308641,2.0,VISITACION AVE & SCHWERIN ST,,0,0,,,,0.0,,33.14999999999999,,33.14999999999999,,4.265999999999999,,7.72,,7.72,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.631578947,,,,,,,,,,,,,,59.33494515605751,1.8716390380838248,385.2295020873937,32.490397152533504,63.047004626415024,0.0,222.34341223813217,30.618758114449676,40.504140066788985,0.0,201.48030076647962,2.0,0.0,29.0,8.142613008075596
17077,2009-12-01,1,SFMTA,8BX,0,41,18,0.0,27,0,,,6845,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.365308641975309,2.0,VISITACION AVE & BRITTON ST,,0,0,,,,0.0,,23.04,,23.04,,2.9160000000000013,,7.59,,7.59,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.682117225,,,,,,,,,,,,,,79.87176336794394,2.428324744144529,435.43727777240656,38.52121903902752,67.81189905440979,0.0,247.6188037313965,36.092894294882996,40.13481161865637,0.0,283.5513574769293,2.0,0.0,28.0,8.146298127692384
17078,2009-12-01,1,SFMTA,8BX,0,42,18,0.0,27,0,,,6852,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.362345679012343,2.0,VISITACION AVE & SAWYER ST,,0,0,,,,0.0,,23.04,,23.04,,2.9160000000000013,,7.59,,7.59,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.6563909769999998,,,,,,,,,,,,,,65.12500703966475,3.5444139141236,405.47812446937036,34.17397270438128,59.829723027722814,0.0,242.42792324605102,30.62955879025768,38.09547115593175,0.0,244.34251490914409,4.0,0.0,22.0,8.14957659092815
17079,2009-12-01,1,SFMTA,8BX,0,43,18,0.0,27,0,,,7026,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.360493827160496,2.0,HAHN ST & VISITACION AVE,,0,0,,,,0.0,,15.950000000000005,,15.950000000000005,,1.8360000000000007,,6.91,,6.91,,,,,,,,,,,,,,,,,,,,,640.0,181.0,37.4,0.0,1.0,0.08839779005524863,0.7845303867403315,0.0718232044198895,0.05524861878453037,3.5359116022099446,0.4917127071823205,1.6239284444898774,0.4592672632072934,0.4592672632072934,0.0,1.784829721,,,,,,,,,,,,,,40.38026170573189,2.3675172201242356,272.24517036251785,31.70571708426473,40.44262406464336,0.0,165.16560525235255,29.338199864140496,26.256679339790047,0.0,168.01754228491046,5.0,0.0,14.0,8.15162697081516
17080,2009-12-01,1,SFMTA,8BX,0,44,18,0.0,27,0,,,4938,BAYSHORE B EXPRESS,3,PHEAN LOOP,7.357901234567902,2.0,HAHN ST & SUNNYDALE AVE,,0,0,,,,0.0,,19.9,,19.9,,2.511,,7.57,,7.57,,,,,,,,,,,,,,,,,,,,,2933.0,975.0,39.2,0.11076923076923076,0.8892307692307693,0.3506343713956171,0.4694348327566321,0.1510957324106113,0.0288350634371396,3.3829296424452133,0.43829296424452135,42.93788444315615,12.692514767206402,14.273589271079864,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,40.700322526968776,2.4305462492230965,311.780996673758,46.74469996383007,50.717716774401076,0.0,189.79605601169698,44.31415371460698,30.5669013606912,0.0,250.741586815386,4.0,0.0,30.0,8.154499236564371
