,EDD_EMP,Total_Housing_Units,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5
3686,4,1306,0,0,0.507317073,0,0.644345334
3687,19,2378,0,0,0.318926297,0,0.650944333
3688,8,2378,0,0,0.318926297,0,0.646629667
3689,10,2733,0,0,0.595310136,0,0.420297899
3690,10,2733,0,0,0.595310136,0,0.559421472
3691,10,2733,0,0,0.595310136,0,0.398379315
3692,10,2733,0,0,0.595310136,0,0.589663995
3693,62,2733,0,0,0.595310136,0,0.41525572
3694,62,2733,0,0,0.595310136,0,0.562420816
3695,1,2733,0,0,0.595310136,0,0.411371713
3696,1,2733,0,0,0.595310136,0,0.583158147
3698,62,2733,0,0,0.595310136,0,0.473214286
3699,15,2733,0,0,0.595310136,0,0.421699984
3700,15,2733,0,0,0.595310136,0,0.55717571
3701,14,2733,0,0,0.595310136,0,0.4147941
3702,14,2733,0,0,0.595310136,0,0.592239285
3703,51,2248,0,0,0.519512195,0,0.946253124
3704,636,3031,0,0,0.423881674,495,0.592852484
3705,636,3031,0,0,0.423881674,495,0.761695906
3706,636,3031,0,0,0.423881674,495,0.681762676
3707,636,3031,0,0,0.423881674,495,0.809592583
3708,636,3031,0,0,0.423881674,495,0.342889823
3709,1094,3031,0,0,0.423881674,0,0.812243179
3710,1094,3031,0,0,0.423881674,0,0.887612591
3711,1094,3031,0,0,0.423881674,0,0.77607054
3712,1094,3031,0,0,0.423881674,0,0.577704578
3713,1094,3031,0,0,0.423881674,0,0.482041506
3714,1074,2036,0,0,0.248434238,406,0.602115576
3715,1074,2036,0,0,0.248434238,406,0.845035472
3716,960,2036,0,0,0.248434238,406,0.818513745
3717,960,2036,0,0,0.248434238,406,0.540221677
3718,1938,2036,0,0,0.248434238,249,0.668350074
3723,1320,2036,0,0,0.248434238,500,0.843500815
3724,902,3031,0,0,0.423881674,553,0.569624981
3725,902,3031,0,0,0.423881674,553,0.720727745
3726,902,3031,0,0,0.423881674,553,0.665761125
3727,902,3031,0,0,0.423881674,553,0.786544846
3728,902,3031,0,0,0.423881674,553,0.342889823
3729,887,3031,0,0,0.423881674,0,0.813065796
3730,887,3031,0,0,0.423881674,0,0.897271825
3731,887,3031,0,0,0.423881674,0,0.765969411
3732,887,3031,0,0,0.423881674,0,0.577782752
3733,887,3031,0,0,0.423881674,0,0.482041506
3734,851,2036,0,0,0.248434238,340,0.632673839
3735,851,2036,0,0,0.248434238,340,0.877274341
3736,941,2036,0,0,0.248434238,321,0.835042618
3737,941,2036,0,0,0.248434238,321,0.532639426
3738,641,3031,0,0,0.423881674,375,0.574101416
3739,641,3031,0,0,0.423881674,375,0.691877843
3740,641,3031,0,0,0.423881674,375,0.674446781
3741,641,3031,0,0,0.423881674,375,0.764694009
3742,641,3031,0,0,0.423881674,375,0.342889823
3743,685,3031,0,0,0.423881674,0,0.802032213
3744,685,3031,0,0,0.423881674,0,0.540909783
3745,685,3031,0,0,0.423881674,0,0.900314153
3746,685,3031,0,0,0.423881674,0,0.781507592
3747,685,3031,0,0,0.423881674,0,0.574378015
3748,685,3031,0,0,0.423881674,0,0.493479415
3749,1839,2036,0,0,0.248434238,318,0.706667128
3752,1839,2036,0,0,0.248434238,318,0.788680033
3753,1839,2036,0,0,0.248434238,318,0.818947206
3754,1409,2036,0,0,0.248434238,0,0.838485223
3756,75,3031,0,0,0.423881674,375,0.714067576
3757,75,3031,0,0,0.423881674,375,0.79550737
3758,75,3031,0,0,0.423881674,375,0.645413612
3759,75,3031,0,0,0.423881674,375,0.789071821
3760,75,3031,0,0,0.423881674,375,0.57595412
3761,75,3031,0,0,0.423881674,375,0.493479415
3762,71,1112,0,0,0.348197343,0,0.555106457
3763,31,1339,0,0,0.271121352,0,0.727868322
3764,18,1173,0,0,0.366931919,0,0.537616444
3765,25,1417,0,0,0.255555556,0,0.579373871
3766,10,1173,0,0,0.366931919,0,0.529901333
3767,22,1112,0,0,0.348197343,0,0.535926335
3768,40,1105,0,0,0.245283019,0,0.56773016
3769,58,1105,0,0,0.245283019,0,0.56346285
3770,78,1112,0,0,0.348197343,0,0.542789719
3771,45,1339,0,0,0.271121352,0,0.729667203
3772,45,1105,0,0,0.245283019,0,0.560835834
3773,14,1275,0,0,0.326394671,0,0.525296216
3774,17,1339,0,0,0.271121352,0,0.741561544
3775,19,1325,0,0,0.106088561,0,0.653571651
3776,19,1325,0,0,0.106088561,0,0.416539155
3777,22,1325,0,0,0.106088561,0,0.424476601
3778,69,1325,0,0,0.106088561,0,0.644775348
3779,74,747,0,0,0.171597633,200,0.650868466
3780,109,747,0,0,0.171597633,0,0.723161579
3781,64,747,0,0,0.171597633,0,0.757008986
3782,408,1862,0,0,0.502222222,173,0.666237388
3783,26,1397,0,0,0.051428571,0,0.452034717
3784,26,1397,0,0,0.051428571,0,0.553690614
3785,32,1397,0,0,0.051428571,0,0.793502834
3786,32,1397,0,0,0.051428571,0,0.394799249
3787,40,1397,0,0,0.051428571,0,0.450765043
3788,40,1397,0,0,0.051428571,0,0.540992658
3789,17,1397,0,0,0.051428571,0,0.778933702
3790,17,1397,0,0,0.051428571,0,0.404333046
3791,16,1397,0,0,0.051428571,0,0.458856956
3792,39,222,0,0,0.779411765,0,0.456886088
3793,262,222,0,0,0.779411765,0,0.449743231
3794,361,222,0,0,0.779411765,0,0.456740645
3795,458,222,0,0,0.779411765,0,0.436671335
3796,404,222,0,0,0.779411765,0,0.463276593
3797,6,81,0,0,0.518518519,0,0.745691493
3798,6,81,0,0,0.518518519,0,0.608162688
3799,2,81,0,0,0.518518519,0,0.628683111
3800,10,2190,0,0,0.567723343,0,0.650035675
3801,12,2190,0,0,0.567723343,0,0.647182854
3802,13,2190,0,0,0.567723343,0,0.646280712
3803,11,2190,0,0,0.567723343,0,0.616003785
3804,15,2190,0,0,0.567723343,0,0.605609056
3805,17,2190,0,0,0.567723343,0,0.650288388
3806,13,2190,0,0,0.567723343,0,0.655034557
3807,198,1116,0,0,0.553072626,0,0.799107143
3808,162,1116,0,0,0.553072626,0,0.788804945
3809,16,2595,0,0,0.354461042,0,0.637389347
3810,20,2595,0,0,0.354461042,0,0.76125317
3811,57,2595,0,0,0.354461042,0,0.677700375
3812,57,2595,0,0,0.354461042,0,0.816145393
3813,36,2595,0,0,0.354461042,0,0.711656746
3814,36,2595,0,0,0.354461042,0,0.84049204
3815,5401,1107,0,0,0.537463977,266,0.656502316
3816,5401,1107,0,0,0.537463977,266,0.837479958
3817,5401,1107,0,0,0.537463977,266,0.839467593
3818,6045,1107,0,0,0.537463977,340,0.631860827
3819,6045,1107,0,0,0.537463977,340,0.825041401
3820,6045,1107,0,0,0.537463977,340,0.811838624
3821,8759,1107,0,0,0.537463977,345,0.499837358
3822,8759,1107,0,0,0.537463977,345,0.613921966
3823,8759,1107,0,0,0.537463977,345,0.529904101
3824,5286,1107,0,0,0.537463977,296,0.48958102
3825,5286,1107,0,0,0.537463977,296,0.628651485
3826,5286,1107,0,0,0.537463977,296,0.591253501
3827,1512,1107,0,0,0.537463977,0,0.621526287
3828,1512,1107,0,0,0.537463977,0,0.814206234
3829,1512,1107,0,0,0.537463977,0,0.732324735
3830,1318,1107,0,0,0.537463977,350,0.490345248
3831,1318,1107,0,0,0.537463977,350,0.643764244
3832,1318,1107,0,0,0.537463977,350,0.600943627
3833,1331,3422,0,0,0.109351988,213,0.631058499
3834,1331,3422,0,0,0.109351988,213,0.824913905
3835,1331,3422,0,0,0.109351988,213,0.754001323
3836,2193,3422,0,0,0.109351988,300,0.524708905
3837,2193,3422,0,0,0.109351988,300,0.686978317
3838,2193,3422,0,0,0.109351988,300,0.59637819
3839,2206,3422,0,0,0.109351988,213,0.609694218
3840,2206,3422,0,0,0.109351988,213,0.824100735
3841,2206,3422,0,0,0.109351988,213,0.751521164
3842,1516,3422,0,0,0.109351988,300,0.52824186
3843,1516,3422,0,0,0.109351988,300,0.590935458
3844,1516,3422,0,0,0.109351988,300,0.446331626
3845,1003,3422,0,0,0.109351988,310,0.580086474
3846,1003,3422,0,0,0.109351988,310,0.682644264
3847,371,3422,0,0,0.109351988,300,0.574566971
3848,371,3422,0,0,0.109351988,300,0.782717179
3849,371,3422,0,0,0.109351988,300,0.697052223
3850,344,3422,0,0,0.109351988,300,0.554755525
3851,344,3422,0,0,0.109351988,300,0.687717883
3852,344,3422,0,0,0.109351988,300,0.694273605
3853,368,3422,0,0,0.109351988,300,0.543161354
3854,368,3422,0,0,0.109351988,300,0.667128822
3855,368,3422,0,0,0.109351988,300,0.455026738
3856,537,3422,0,0,0.109351988,300,0.551453877
3857,537,3422,0,0,0.109351988,300,0.687878562
3858,12688,3422,0,0,0.109351988,300,0.575922695
3859,12688,3422,0,0,0.109351988,300,0.758543919
3860,12688,3422,0,0,0.109351988,300,0.708351308
3861,1526,793,0,0,0.264150943,300,0.569712916
3862,1526,793,0,0,0.264150943,300,0.780296787
3863,1470,793,0,0,0.264150943,300,0.613523536
3864,1470,793,0,0,0.264150943,300,0.773950979
3865,1470,793,0,0,0.264150943,300,0.710311677
3866,1470,793,0,0,0.264150943,300,0.824191295
3867,1470,793,0,0,0.264150943,300,0.730003561
3868,421,2800,0,0,0.186246418,200,0.56726039
3869,421,2800,0,0,0.186246418,200,0.526590677
3870,392,2800,0,0,0.186246418,200,0.589161069
3871,392,2800,0,0,0.186246418,200,0.523421492
3872,402,2800,0,0,0.186246418,200,0.558080412
3873,402,2800,0,0,0.186246418,200,0.591322137
3874,365,2800,0,0,0.186246418,200,0.600747199
3875,365,2800,0,0,0.186246418,200,0.526743568
3876,426,2800,0,0,0.186246418,222,0.551332057
3877,426,2800,0,0,0.186246418,222,0.579483829
3878,581,2800,0,7245,0.186246418,200,0.622268159
3879,581,2800,0,7245,0.186246418,200,0.797954658
3880,581,2800,0,7245,0.186246418,200,0.55358513
3881,807,2800,0,7245,0.186246418,230,0.587884841
3882,807,2800,0,7245,0.186246418,230,0.788561754
3883,807,2800,0,7245,0.186246418,230,0.755326625
3884,807,2800,0,7245,0.186246418,230,0.602912279
3885,378,2630,0,0,0.314285714,212,0.627045679
3886,378,2630,0,0,0.314285714,212,0.752955333
3887,378,2630,0,0,0.314285714,212,0.592169545
3888,378,2630,0,0,0.314285714,212,0.526928212
3889,284,2630,0,0,0.314285714,215,0.559432934
3890,284,2630,0,0,0.314285714,215,0.732754086
3891,284,2630,0,0,0.314285714,215,0.576141853
3892,285,2630,0,0,0.314285714,207,0.612636469
3893,285,2630,0,0,0.314285714,207,0.528451486
3894,361,2630,0,0,0.314285714,287,0.546126583
3895,361,2630,0,0,0.314285714,287,0.558163336
3896,401,2630,0,0,0.314285714,211,0.632090021
3897,401,2630,0,0,0.314285714,211,0.764927356
3898,401,2630,0,0,0.314285714,211,0.519817296
3899,655,2630,0,0,0.314285714,355,0.532148902
3900,655,2630,0,0,0.314285714,355,0.730981916
3901,655,2630,0,0,0.314285714,355,0.551439758
3902,809,2630,0,0,0.314285714,227,0.634385311
3903,809,2630,0,0,0.314285714,227,0.552229334
3904,1116,2630,0,0,0.314285714,274,0.529146098
3905,1116,2630,0,0,0.314285714,274,0.551271669
3906,1071,2630,0,0,0.314285714,185,0.660758088
3907,1071,2630,0,0,0.314285714,185,0.83604908
3908,1071,2630,0,0,0.314285714,185,0.573182366
3909,1161,1906,0,0,0.163232104,295,0.521555862
3910,1161,1906,0,0,0.163232104,295,0.766220228
3911,1161,1906,0,0,0.163232104,295,0.553938839
3912,907,1906,0,0,0.163232104,213,0.661258151
3913,907,1906,0,0,0.163232104,213,0.588553332
3914,548,1906,0,8844.5,0.163232104,191,0.524731347
3915,548,1906,0,8844.5,0.163232104,191,0.563218653
3916,424,1906,0,8844.5,0.163232104,200,0.689424617
3917,424,1906,0,8844.5,0.163232104,200,0.801222738
3918,424,1906,0,8844.5,0.163232104,200,0.585709279
3919,339,1906,0,8844.5,0.163232104,191,0.522039745
3920,339,1906,0,8844.5,0.163232104,191,0.735939707
3921,339,1906,0,8844.5,0.163232104,191,0.569718138
3922,339,1906,0,8844.5,0.163232104,191,0.808602694
3923,339,1906,0,8844.5,0.163232104,191,0.385681217
3924,390,1906,0,0,0.163232104,201,0.670576949
3925,390,1906,0,0,0.163232104,201,0.800946999
3926,390,1906,0,0,0.163232104,201,0.595569071
3927,363,1906,0,0,0.163232104,200,0.509640163
3928,363,1906,0,0,0.163232104,200,0.727098142
3929,363,1906,0,0,0.163232104,200,0.572697462
3930,363,1906,0,0,0.163232104,200,0.704230984
3931,517,1935,0,0,0.42,200,0.686162472
3932,517,1935,0,0,0.42,200,0.514476684
3934,517,1935,0,0,0.42,200,0.628174016
3935,517,1935,0,0,0.42,200,0.731403693
3936,571,1935,0,0,0.42,200,0.533905309
3937,571,1935,0,0,0.42,200,0.648471517
3938,571,1935,0,0,0.42,200,0.81234127
3939,571,1935,0,0,0.42,200,0.549278288
3940,571,1935,0,0,0.42,200,0.70856895
3941,336,1935,0,0,0.42,200,0.667608521
3942,336,1935,0,0,0.42,200,0.836596439
3943,336,1935,0,0,0.42,200,0.511746107
3945,336,1935,0,0,0.42,200,0.650019454
3946,336,1935,0,0,0.42,200,0.75035449
3947,334,1935,0,0,0.42,200,0.599223684
3948,334,1935,0,0,0.42,200,0.722197881
3949,334,1935,0,0,0.42,200,0.606387796
3950,334,1935,0,0,0.42,200,0.72846794
3951,64,2337,0,0,0.447944007,0,0.526310814
3952,64,2337,0,0,0.447944007,0,0.527853489
3953,99,1173,0,0,0.366931919,0,0.593995539
3954,99,1173,0,0,0.366931919,0,0.795939795
3955,99,1173,0,0,0.366931919,0,0.66926101
3956,99,1173,0,0,0.366931919,0,0.778058075
3957,89,1105,0,0,0.245283019,200,0.672017578
3958,89,1105,0,0,0.245283019,200,0.716371965
3959,89,1105,0,0,0.245283019,200,0.770260141
3960,33,1376,215.5,0,0.347014925,200,0.599093081
3961,33,1376,215.5,0,0.347014925,200,0.552328393
3962,33,1376,215.5,0,0.347014925,200,0.748204565
3963,30,1376,215.5,0,0.347014925,0,0.567831213
3964,30,1376,215.5,0,0.347014925,0,0.575122
3965,30,1376,215.5,0,0.347014925,0,0.677725996
3966,5801,1107,0,0,0.537463977,350,0.644681835
3967,5801,1107,0,0,0.537463977,350,0.795359072
3968,5801,1107,0,0,0.537463977,350,0.840310847
3969,121,2337,0,0,0.447944007,0,0.550978422
3970,121,2337,0,0,0.447944007,0,0.532695959
3971,321,1417,0,0,0.255555556,200,0.677500057
3972,321,1417,0,0,0.255555556,200,0.776481179
3973,321,1417,0,0,0.255555556,200,0.835597572
3974,321,1417,0,0,0.255555556,200,0.658106744
3975,108,1935,0,0,0.42,200,0.64649037
3976,108,1935,0,0,0.42,200,0.592177022
3977,108,1935,0,0,0.42,200,0.766558148
3978,99,1935,0,0,0.42,200,0.573985117
3979,99,1935,0,0,0.42,200,0.597648647
3980,99,1935,0,0,0.42,200,0.69713662
3984,242,1417,0,0,0.255555556,200,0.668605959
3985,242,1417,0,0,0.255555556,200,0.820592515
3986,242,1417,0,0,0.255555556,200,0.647249856
3987,242,1417,0,0,0.255555556,200,0.527170068
3988,350,1935,0,0,0.42,200,0.667843499
3990,350,1935,0,0,0.42,200,0.598944569
3994,101,1785,0,0,0.379506641,0,0.479409006
3995,101,1785,0,0,0.379506641,0,0.583898285
3996,101,1785,0,0,0.379506641,0,0.462400794
3997,101,1785,0,0,0.379506641,0,0.647474203
3998,258,2337,0,0,0.447944007,200,0.534396152
3999,258,2337,0,0,0.447944007,200,0.61085384
4000,258,2337,0,0,0.447944007,200,0.215525794
4001,258,2337,0,0,0.447944007,200,0.497219673
4002,4687,1107,0,0,0.537463977,350,0.498127857
4003,4687,1107,0,0,0.537463977,350,0.605984525
4004,4687,1107,0,0,0.537463977,350,0.503040577
4005,206,1617,0,0,0.299872123,200,0.51644823
4006,206,1617,0,0,0.299872123,200,0.637399735
4007,206,1617,0,0,0.299872123,200,0.476289683
4008,200,1105,0,0,0.245283019,190,0.706534886
4009,200,1105,0,0,0.245283019,190,0.785064404
4010,200,1105,0,0,0.245283019,190,0.74705007
4011,200,1105,0,0,0.245283019,190,0.591428182
4015,103,1173,0,0,0.366931919,0,0.681383121
4016,103,1173,0,0,0.366931919,0,0.722928338
4017,103,1173,0,0,0.366931919,0,0.766732804
4018,56,1376,0,0,0.347014925,0,0.59660926
4019,56,1376,0,0,0.347014925,0,0.55410108
4020,56,1376,0,0,0.347014925,0,0.737856988
4021,43,1376,0,0,0.347014925,200,0.560159882
4022,43,1376,0,0,0.347014925,200,0.552971036
4023,43,1376,0,0,0.347014925,200,0.687339507
4024,189,1617,0,0,0.299872123,200,0.519349058
4025,189,1617,0,0,0.299872123,200,0.600302158
4026,189,1617,0,0,0.299872123,200,0.395734127
4027,189,1617,0,0,0.299872123,200,0.688038127
4028,196,1112,0,0,0.348197343,200,0.683340247
4029,196,1112,0,0,0.348197343,200,0.736592554
4030,196,1112,0,0,0.348197343,200,0.558995298
4031,148,1785,0,0,0.379506641,0,0.485505313
4032,148,1785,0,0,0.379506641,0,0.557227819
4033,148,1785,0,0,0.379506641,0,0.478373016
4034,148,1785,0,0,0.379506641,0,0.673203213
4035,47,1173,0,0,0.366931919,0,0.650189772
4036,47,1173,0,0,0.366931919,0,0.773419103
4037,47,1173,0,0,0.366931919,0,0.644787582
4038,47,1173,0,0,0.366931919,0,0.769113757
4039,48,1785,0,0,0.379506641,0,0.508034321
4040,48,1785,0,0,0.379506641,0,0.63006458
4041,48,1785,0,0,0.379506641,0,0.509325397
4042,48,1785,0,0,0.379506641,0,0.698274438
4043,3803,1107,0,0,0.537463977,55,0.71971488
4044,3803,1107,0,0,0.537463977,55,0.557782917
4045,3803,1107,0,0,0.537463977,55,0.650588916
4046,3803,1107,0,0,0.537463977,55,0.358165112
4047,72,1617,0,0,0.299872123,200,0.485363527
4048,72,1617,0,0,0.299872123,200,0.612504351
4049,72,1617,0,0,0.299872123,200,0.471081349
4050,72,1617,0,0,0.299872123,200,0.642572243
4051,106,1470,0,0,0.290275762,0,0.602454843
4052,106,1470,0,0,0.290275762,0,0.590780249
4053,106,1470,0,0,0.290275762,0,0.552067762
4054,305,2337,0,0,0.447944007,200,0.530755766
4055,305,2337,0,0,0.447944007,200,0.659293646
4056,305,2337,0,0,0.447944007,200,0.309391534
4057,305,2337,0,0,0.447944007,200,0.480050731
4058,131,1173,0,0,0.366931919,0,0.576049922
4059,131,1173,0,0,0.366931919,0,0.654922775
4060,131,1173,0,0,0.366931919,0,0.74505543
4061,296,1617,0,0,0.299872123,200,0.524472598
4062,296,1617,0,0,0.299872123,200,0.621683291
4063,296,1617,0,0,0.299872123,200,0.342030423
4064,296,1617,0,0,0.299872123,200,0.678923607
4065,271,1417,0,0,0.255555556,200,0.619273992
4066,271,1417,0,0,0.255555556,200,0.893310799
4067,271,1417,0,0,0.255555556,200,0.815714286
4068,350,2333,0,0,0.483651226,200,0.666508778
4070,350,2333,0,0,0.483651226,200,0.611845639
4071,381,1935,0,0,0.42,200,0.522201747
4072,381,1935,0,0,0.42,200,0.552947804
4073,381,1935,0,0,0.42,200,0.710177159
4074,81,1470,0,0,0.290275762,200,0.618380826
4075,81,1470,0,0,0.290275762,200,0.815118427
4076,81,1470,0,0,0.290275762,200,0.566668714
4077,81,1470,0,0,0.290275762,200,0.727076202
4078,79,1470,0,0,0.290275762,200,0.561717724
4079,79,1470,0,0,0.290275762,200,0.695588841
4080,79,1470,0,0,0.290275762,200,0.55582655
4081,322,1112,0,0,0.348197343,200,0.625958971
4082,322,1112,0,0,0.348197343,200,0.736534002
4083,322,1112,0,0,0.348197343,200,0.562235546
4084,311,1617,0,0,0.299872123,200,0.51797104
4085,311,1617,0,0,0.299872123,200,0.640186432
4086,311,1617,0,0,0.299872123,200,0.317724868
4087,85,1785,0,0,0.379506641,0,0.461837484
4088,85,1785,0,0,0.379506641,0,0.557584908
4089,85,1785,0,0,0.379506641,0,0.493121693
4090,85,1785,0,0,0.379506641,0,0.761904762
4091,1027,994,0,0,0.300970874,200,0.66573415
4092,1027,994,0,0,0.300970874,200,0.841290444
4093,1027,994,0,0,0.300970874,200,0.805298203
4094,1027,994,0,0,0.300970874,200,0.626126261
4095,1028,2337,0,0,0.447944007,0,0.523046204
4096,1028,2337,0,0,0.447944007,0,0.617277995
4097,1028,2337,0,0,0.447944007,0,0.214368386
4098,1028,2337,0,0,0.447944007,0,0.513675588
4099,1028,2337,0,0,0.447944007,0,0.689154713
4100,652,793,0,0,0.264150943,300,0.580887636
4101,3502,1107,0,0,0.537463977,55,0.631287844
4102,3502,1107,0,0,0.537463977,55,0.64617244
4103,3502,1107,0,0,0.537463977,55,0.796354167
4104,125,1450,0,0,0.303284416,0,0.660607201
4105,125,1450,0,0,0.303284416,0,0.811515134
4106,125,1450,0,0,0.303284416,0,0.626537358
4107,193,2337,0,0,0.447944007,0,0.526536739
4108,193,2337,0,0,0.447944007,0,0.617540385
4109,193,2337,0,0,0.447944007,0,0.209275794
4110,193,2337,0,0,0.447944007,0,0.520912783
4111,301,1935,0,0,0.42,200,0.525744352
4112,301,1935,0,0,0.42,200,0.651689748
4113,301,1935,0,0,0.42,200,0.785277778
4114,301,1935,0,0,0.42,200,0.533386142
4115,301,1935,0,0,0.42,200,0.707828813
4116,52,1785,0,0,0.379506641,0,0.473925459
4117,52,1785,0,0,0.379506641,0,0.603997401
4118,52,1785,0,0,0.379506641,0,0.505853175
4119,52,1785,0,0,0.379506641,0,0.683459623
4120,117,1173,0,0,0.366931919,0,0.57457625
4121,117,1173,0,0,0.366931919,0,0.654222495
4122,117,1173,0,0,0.366931919,0,0.769268078
4123,19,1339,0,0,0.271121352,0,0.772349857
4124,14,1339,0,0,0.271121352,0,0.519756209
4125,14,1339,0,0,0.271121352,0,0.678780527
4126,12,1339,0,0,0.271121352,0,0.739984055
4127,,148,0,0,0.378378378,0,0.410529049
4128,,148,0,0,0.378378378,0,0.484628834
4129,27,2037,0,0,0.429926238,0,0.755878984
4130,16688,1107,0,0,0.537463977,82,0.537439368
4131,16688,1107,0,0,0.537463977,82,0.664487157
4132,16688,1107,0,0,0.537463977,82,0.653047331
4133,16688,1107,0,0,0.537463977,82,0.574518663
4134,16688,1107,0,0,0.537463977,82,0.613472727
4135,16688,1107,0,0,0.537463977,82,0.861111111
4136,14598,1107,2085.5,11577,0.537463977,82,0.820046741
4137,14598,1107,2085.5,11577,0.537463977,82,0.564430147
4138,14598,1107,2085.5,11577,0.537463977,82,0.792098568
4139,14598,1107,2085.5,11577,0.537463977,82,0.684723797
4140,14598,1107,2085.5,11577,0.537463977,82,0.776514402
4143,14598,1107,2085.5,11577,0.537463977,82,0.892687559
4145,14598,1107,2085.5,11577,0.537463977,82,0.773789174
4146,5723,1107,0,0,0.537463977,350,0.684139987
4147,5723,1107,0,0,0.537463977,350,0.588268956
4148,5723,1107,0,0,0.537463977,350,0.712139308
4149,5723,1107,0,0,0.537463977,350,0.524161447
4150,5723,1107,0,0,0.537463977,350,0.48284914
4151,5723,1107,0,0,0.537463977,350,0.345833333
4152,5723,1107,0,0,0.537463977,350,0.518097339
4155,5723,1107,0,0,0.537463977,350,0.856790123
4156,5723,1107,0,0,0.537463977,350,0.634615385
4157,5746,1107,2085.5,0,0.537463977,350,0.608226465
4158,5746,1107,2085.5,0,0.537463977,350,0.686104924
4159,5746,1107,2085.5,0,0.537463977,350,0.65406633
4160,5746,1107,2085.5,0,0.537463977,350,0.535883784
4161,5746,1107,2085.5,0,0.537463977,350,0.611525083
4162,5746,1107,2085.5,0,0.537463977,350,0.861111111
4163,4417,1107,0,0,0.537463977,350,0.67013663
4164,4417,1107,0,0,0.537463977,350,0.561453042
4165,4417,1107,0,0,0.537463977,350,0.581172127
4166,4417,1107,0,0,0.537463977,350,0.705555556
4167,4181,3422,0,4722.5,0.109351988,213,0.735553151
4168,4181,3422,0,4722.5,0.109351988,213,0.584320314
4169,4181,3422,0,4722.5,0.109351988,213,0.533759185
4170,4181,3422,0,4722.5,0.109351988,213,0.602808415
4171,4181,3422,0,4722.5,0.109351988,213,0.492022012
4172,4181,3422,0,4722.5,0.109351988,213,0.373611111
4173,4181,3422,0,4722.5,0.109351988,213,0.542028203
4176,4181,3422,0,4722.5,0.109351988,213,0.849382716
4177,4181,3422,0,4722.5,0.109351988,213,0.634615385
4178,7653,3422,3316,4722.5,0.109351988,213,0.470474301
4179,7653,3422,3316,4722.5,0.109351988,213,0.494121148
4180,7653,3422,3316,4722.5,0.109351988,213,0.522363946
4181,7653,3422,3316,4722.5,0.109351988,213,0.70638048
4182,7653,3422,3316,4722.5,0.109351988,213,0.573775725
4183,7653,3422,3316,4722.5,0.109351988,213,0.593203152
4184,7653,3422,3316,4722.5,0.109351988,213,0.688888889
4185,6945,3422,3316,4722.5,0.109351988,350,0.760729053
4186,6945,3422,3316,4722.5,0.109351988,350,0.6260725
4187,6945,3422,3316,4722.5,0.109351988,350,0.71511621
4188,6945,3422,3316,4722.5,0.109351988,350,0.52749183
4189,6945,3422,3316,4722.5,0.109351988,350,0.511481127
4190,6945,3422,3316,4722.5,0.109351988,350,0.372685185
4191,6945,3422,3316,4722.5,0.109351988,350,0.518974169
4194,6945,3422,3316,4722.5,0.109351988,350,0.869135802
4195,6945,3422,3316,4722.5,0.109351988,350,0.634615385
4196,5308,3422,3316,0,0.109351988,350,0.44931028
4197,5308,3422,3316,0,0.109351988,350,0.504660364
4198,5308,3422,3316,0,0.109351988,350,0.467602041
4199,5308,3422,3316,0,0.109351988,350,0.682075547
4200,5308,3422,3316,0,0.109351988,350,0.583090845
4201,5308,3422,3316,0,0.109351988,350,0.607829002
4202,5308,3422,3316,0,0.109351988,350,0.705555556
4203,788,3422,0,0,0.109351988,350,0.734640236
4204,788,3422,0,0,0.109351988,350,0.743307407
4205,788,3422,0,0,0.109351988,350,0.545474197
4206,788,3422,0,0,0.109351988,350,0.501704427
4207,788,3422,0,0,0.109351988,350,0.348148148
4208,788,3422,0,0,0.109351988,350,0.550904393
4211,788,3422,0,0,0.109351988,350,0.869135802
4212,788,3422,0,0,0.109351988,350,0.634615385
4213,1280,3422,0,0,0.109351988,350,0.662354356
4214,1280,3422,0,0,0.109351988,350,0.571770018
4215,1280,3422,0,0,0.109351988,350,0.607100544
4216,1280,3422,0,0,0.109351988,350,0.738888889
4217,1700,3422,0,6961,0.109351988,300,0.688747299
4218,1700,3422,0,6961,0.109351988,300,0.620686219
4219,1700,3422,0,6961,0.109351988,300,0.623255987
4220,1700,3422,0,6961,0.109351988,300,0.738888889
4221,1555,3422,0,0,0.109351988,300,0.791108133
4222,1555,3422,0,0,0.109351988,300,0.758039253
4223,1555,3422,0,0,0.109351988,300,0.584306917
4224,1555,3422,0,0,0.109351988,300,0.537456188
4225,1555,3422,0,0,0.109351988,300,0.438425926
4226,1555,3422,0,0,0.109351988,300,0.559700485
4229,1555,3422,0,0,0.109351988,300,0.869135802
4230,1555,3422,0,0,0.109351988,300,0.634615385
4231,3750,3422,4292.5,6961,0.109351988,300,0.781468328
4232,3750,3422,4292.5,6961,0.109351988,300,0.67273071
4233,3750,3422,4292.5,6961,0.109351988,300,0.628296909
4234,3750,3422,4292.5,6961,0.109351988,300,0.546971528
4235,3750,3422,4292.5,6961,0.109351988,300,0.575925926
4236,3750,3422,4292.5,6961,0.109351988,300,0.564575465
4239,3750,3422,4292.5,6961,0.109351988,300,0.869135802
4240,3750,3422,4292.5,6961,0.109351988,300,0.638888889
4241,15466,3422,0,0,0.109351988,300,0.780280353
4242,15466,3422,0,0,0.109351988,300,0.487661952
4243,15466,3422,0,0,0.109351988,300,0.678730962
4244,15466,3422,0,0,0.109351988,300,0.645326117
