,EDD_EMP,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5,
2727,937,0,0,0.73286052,0,0.746634251,
2728,937,0,0,0.73286052,0,0.771202483,
2729,937,0,0,0.73286052,0,0.647870331,
2730,937,0,0,0.73286052,0,0.760350752,
2731,10620,0,0,0.651525707,394,0.565085564,
2732,10620,0,0,0.651525707,394,0.677603554,
2733,6918,0,0,0.651525707,55,0.785714286,
2734,6918,0,0,0.651525707,55,0.587699697,
2735,6918,0,0,0.651525707,55,0.332923774,
2736,5867,12296.35,8379.5,0.651525707,55,0.197166857,
2737,5867,12296.35,8379.5,0.651525707,55,0.506878106,
2738,5867,12296.35,8379.5,0.651525707,55,0.402515263,
2739,5867,12296.35,8379.5,0.651525707,55,0.356190476,
2740,5867,12296.35,8379.5,0.651525707,55,0.600720792,
2741,5867,12296.35,8379.5,0.651525707,55,0.265029469,
2742,5867,12296.35,8379.5,0.651525707,55,,
2743,34,0,0,0.424221922,0,0.119546351,
2744,31,0,0,0.424221922,0,0.405446554,
2745,505,0,0,0.208029197,0,0.293213105,
2746,504,0,0,0.208029197,0,0.41436455,
2747,125,0,0,0.424221922,0,0.403849348,
2748,124,0,0,0.424221922,0,0.266847604,
2749,25,0,0,0.424221922,0,0.084229167,
2750,55,0,0,0.208029197,0,0.41499588,
2751,,0,0,0.208029197,0,0.227764186,
2752,,0,0,0.208029197,0,0.420994555,
2753,,0,0,0.208029197,0,0.172603088,
2754,,0,0,0.208029197,0,0.408908793,
2755,45,0,0,0.227848101,0,0.407069064,
2756,47,0,0,0.227848101,0,0.096990068,
2757,120,0,0,0.424221922,0,0.411023576,
2758,120,0,0,0.424221922,0,0.579607584,
2760,1,0,0,0.208029197,0,0.284523059,
2761,0,0,0,0.208029197,0,0.422434927,
2762,3908,0,0,0.008362676,287,0.577557262,
2763,206,0,0,0.435797665,0,0.620779571,
2764,220,0,0,0.427051672,0,0.758502371,
2765,185,0,0,0.435797665,0,0.574621421,
2766,185,0,0,0.435797665,0,0.523331308,
2767,207,0,0,0.435797665,200,0.759931751,
2768,207,0,0,0.435797665,200,0.625030551,
2769,542,0,0,0.132733408,100,0.495083007,
2770,542,0,0,0.132733408,100,0.495052857,
2771,535,0,0,0.132733408,0,0.717359205,
2772,535,0,0,0.132733408,0,0.553582316,
2773,646,0,0,0.132733408,0,0.68462708,
2774,1087,0,0,0.132733408,0,0.641791112,
2775,930,0,0,0.242895204,279,0.716555397,
2776,2497,0,0,0.242895204,277,0.537967505,
2777,4609,0,0,0.242895204,117,0.699914127,
2778,159,0,0,0.132733408,0,0.622040052,
2779,167,0,0,0.132733408,0,0.74048219,
2780,57,0,0,0.384615385,0,0.526863465,
2781,54,0,0,0.435797665,0,0.736243284,
2782,1611,0,0,0.334350214,177,0.704842724,
2783,1611,0,0,0.334350214,177,0.58211624,
2784,1615,0,0,0.242895204,63,0.651708424,
2785,1615,0,0,0.242895204,63,0.61103676,
2786,228,0,0,0.515434606,0,0.645496375,
2787,228,0,0,0.515434606,0,0.540629029,
2788,28,0,0,0.515434606,0,0.625223857,
2789,28,0,0,0.515434606,0,0.516174472,
2790,27,0,0,0.515434606,0,0.541417011,
2791,27,0,0,0.515434606,0,0.527510164,
2792,27,0,0,0.515434606,0,0.622267986,
2793,27,0,0,0.515434606,0,0.486201833,
2794,37,0,0,0.515434606,0,0.551959774,
2795,37,0,0,0.515434606,0,0.56124624,
2796,25,0,0,0.515434606,0,0.616337685,
2797,25,0,0,0.515434606,0,0.475040794,
2798,25,0,0,0.515434606,0,0.550405788,
2799,25,0,0,0.515434606,0,0.589035267,
2800,49,0,0,0.515434606,0,0.616305658,
2801,49,0,0,0.515434606,0,0.457689276,
2802,73,0,0,0.515434606,0,0.562980886,
2803,73,0,0,0.515434606,0,0.615958212,
2804,9,0,0,0.657012195,0,0.568080877,
2805,12,0,0,0.657012195,0,0.546898355,
2806,119,0,0,0.515434606,0,0.607655378,
2807,119,0,0,0.515434606,0,0.651615796,
2808,137,0,0,0.515434606,0,0.562820033,
2809,137,0,0,0.515434606,0,0.631192235,
2810,116,0,0,0.515434606,0,0.547209217,
2811,116,0,0,0.515434606,0,0.605066091,
2812,123,0,0,0.515434606,0,0.59848059,
2813,123,0,0,0.515434606,0,0.65112762,
2814,11,0,0,0.697573657,0,0.540746993,
2815,22,0,0,0.657012195,0,0.595213435,
2816,22,0,0,0.657012195,0,0.616355464,
2817,14,0,0,0.657012195,0,0.541125144,
2818,38,0,0,0.515434606,0,0.600463242,
2819,38,0,0,0.515434606,0,0.647892903,
2820,44,0,0,0.515434606,0,0.528844392,
2821,44,0,0,0.515434606,0,0.602246222,
2822,9,0,0,0.657012195,0,0.577305177,
2823,20,0,0,0.697573657,0,0.544282159,
2824,11,0,0,0.697573657,0,0.56144762,
2825,17,0,0,0.657012195,0,0.587064128,
2826,17,0,0,0.657012195,0,0.622714441,
2827,15,0,0,0.657012195,0,0.536211258,
2828,15,0,0,0.657012195,0,0.606792622,
2829,31,0,0,0.390960452,0,0.614293063,
2830,34,0,0,0.390960452,0,0.623859524,
2831,65,0,0,0.576776165,0,0.551840799,
2832,65,0,0,0.576776165,0,0.476986298,
2833,64,0,0,0.576776165,0,0.56055583,
2834,64,0,0,0.576776165,0,0.482958054,
2835,57,0,0,0.576776165,0,0.536696499,
2836,57,0,0,0.576776165,0,0.476177224,
2837,6,0,0,0.576776165,0,0.554627519,
2838,6,0,0,0.576776165,0,0.488081664,
2839,8,0,0,0.576776165,0,0.544112664,
2840,8,0,0,0.576776165,0,0.47623094,
2841,62,0,0,0.576776165,0,0.556857039,
2842,62,0,0,0.576776165,0,0.466859595,
2843,62,0,0,0.576776165,0,0.560851041,
2844,62,0,0,0.576776165,0,0.488003607,
2845,105,0,0,0.531591449,0,0.798875659,
2846,777,0,0,0.594646272,495,0.428834609,
2847,777,0,0,0.594646272,495,0.789749355,
2848,777,0,0,0.594646272,495,0.539119722,
2849,764,0,0,0.594646272,0,0.663661637,
2850,764,0,0,0.594646272,0,0.524727745,
2851,764,0,0,0.594646272,0,0.533276311,
2852,1308,0,0,0.355295266,406,0.798409068,
2853,973,0,0,0.355295266,406,0.50536163,
2854,1005,0,0,0.355295266,249,,
2855,1005,0,0,0.355295266,249,,
2856,807,0,0,0.594646272,553,0.432268444,
2857,807,0,0,0.594646272,553,0.791810811,
2858,807,0,0,0.594646272,553,0.530530657,
2859,657,0,0,0.594646272,0,0.660304309,
2860,657,0,0,0.594646272,0,0.53746306,
2861,657,0,0,0.594646272,0,0.522013472,
2862,840,0,0,0.355295266,340,0.788826558,
2863,874,0,0,0.355295266,321,0.490794974,
2864,1114,0,0,0.594646272,375,0.438259577,
2865,1114,0,0,0.594646272,375,0.790641275,
2866,1114,0,0,0.594646272,375,0.522687519,
2867,1162,0,0,0.594646272,0,0.417507821,
2868,1162,0,0,0.594646272,0,0.653455961,
2869,1162,0,0,0.594646272,0,0.531872304,
2870,1162,0,0,0.594646272,0,0.488567019,
2871,1046,0,0,0.355295266,318,0.551153212,
2872,1046,0,0,0.355295266,318,0.521969855,
2873,923,0,0,0.355295266,0,0.602129203,
2874,923,0,0,0.355295266,0,0.766855834,
2875,764,0,0,0.594646272,375,0.666784896,
2876,764,0,0,0.594646272,375,0.530510112,
2877,764,0,0,0.594646272,375,0.4788508,
2878,85,0,0,0.288709677,0,0.680164471,
2879,68,0,0,0.274161736,0,0.645935754,
2880,37,0,0,0.278938907,0,0.499140836,
2881,29,0,0,0.289508632,0,0.587177421,
2882,38,0,0,0.278938907,0,0.493896973,
2883,58,0,0,0.288709677,0,0.670979089,
2884,91,0,0,0.274509804,0,0.694257689,
2885,109,0,0,0.274509804,0,0.534402892,
2886,111,0,0,0.288709677,0,0.685503547,
2887,83,0,0,0.274161736,0,0.640517715,
2888,84,0,0,0.274509804,0,0.514501335,
2889,26,0,0,0.295422031,0,0.660043955,
2890,33,0,0,0.274161736,0,0.665041642,
2891,72,0,0,0.118293471,0,0.707751456,
2892,73,0,0,0.118293471,0,0.570884601,
2893,71,0,0,0.118293471,0,0.574482007,
2894,72,0,0,0.118293471,0,0.700485533,
2895,203,0,0,0.182675815,200,0.851178087,
2896,86,0,0,0.182675815,0,0.867908342,
2897,67,0,0,0.00481232,0,0.44892574,
2898,67,0,0,0.00481232,0,0.70092045,
2899,25,0,0,0.00481232,0,0.6491206,
2900,25,0,0,0.00481232,0,0.560808022,
2901,39,0,0,0.00481232,0,0.593367791,
2902,39,0,0,0.00481232,0,0.561037304,
2903,40,0,0,0.00481232,0,0.426523784,
2904,40,0,0,0.00481232,0,0.685326781,
2905,321,0,0,0.486486486,0,0.571146236,
2906,474,0,0,0.486486486,0,0.573947357,
2907,474,0,0,0.486486486,0,0.461018057,
2908,423,0,0,0.486486486,0,0.578767062,
2909,380,0,0,0.486486486,0,0.465280924,
2910,3042,0,0,0.557142857,0,0.50995039,
2911,3042,0,0,0.557142857,0,0.625340107,
2912,21,0,0,0.694702602,0,0.623268581,
2913,19,0,0,0.694702602,0,0.534073923,
2914,17,0,0,0.694702602,0,0.622497371,
2915,17,0,0,0.694702602,0,0.505866448,
2916,11,0,0,0.694702602,0,0.500776733,
2917,11,0,0,0.694702602,0,0.623777876,
2918,25,0,0,0.694702602,0,0.621126023,
2919,24070,0,0,0.651525707,266,0.778743037,
2920,24070,0,0,0.651525707,266,0.739780339,
2921,24070,0,0,0.651525707,266,0.69615873,
2922,15277,0,0,0.651525707,340,0.765313149,
2923,15277,0,0,0.651525707,340,0.784024823,
2924,15277,0,0,0.651525707,340,0.619079365,
2925,14865,0,0,0.651525707,345,0.225078189,
2926,14865,0,0,0.651525707,345,0.551670432,
2927,14865,0,0,0.651525707,345,0.375132275,
2928,6149,0,0,0.651525707,296,0.203903516,
2929,6149,0,0,0.651525707,296,0.559107858,
2930,6149,0,0,0.651525707,296,0.350529101,
2931,1844,0,0,0.651525707,0,0.74157251,
2932,1844,0,0,0.651525707,0,0.696910461,
2933,1844,0,0,0.651525707,0,0.577047619,
2934,3772,0,0,0.651525707,350,0.219961318,
2935,3772,0,0,0.651525707,350,0.574466432,
2936,3772,0,0,0.651525707,350,0.302116402,
2937,3724,0,0,0.224738252,213,0.736590617,
2938,3724,0,0,0.224738252,213,0.678204787,
2939,3724,0,0,0.224738252,213,0.55447619,
2940,3177,0,0,0.224738252,213,0.23387363,
2941,3177,0,0,0.224738252,213,0.596533538,
2942,3177,0,0,0.224738252,213,0.477442681,
2943,3177,0,0,0.224738252,213,0.721830168,
2944,3177,0,0,0.224738252,213,0.655155142,
2945,3177,0,0,0.224738252,213,0.571619048,
2946,1421,0,0,0.224738252,300,0.231852597,
2947,1421,0,0,0.224738252,300,0.426931217,
2948,1100,0,0,0.224738252,310,0.700947356,
2949,785,0,0,0.224738252,300,0.678625399,
2950,728,0,0,0.224738252,300,0.649377341,
2951,728,0,0,0.224738252,300,0.545713652,
2952,641,0,0,0.224738252,300,0.213931429,
2953,641,0,0,0.224738252,300,0.596723291,
2954,949,0,0,0.224738252,300,0.22232888,
2955,15745,0,0,0.224738252,300,0.658131874,
2956,1542,0,0,0.39021164,300,0.242470511,
2957,1542,0,0,0.39021164,300,0.648744315,
2958,1464,0,0,0.39021164,300,0.659070493,
2959,1464,0,0,0.39021164,300,0.64491578,
2960,1464,0,0,0.39021164,300,0.72487889,
2961,1464,0,0,0.39021164,300,0.626162003,
2962,1157,0,0,0.219587629,200,0.235178534,
2963,1157,0,0,0.219587629,200,0.053358844,
2964,1032,0,0,0.219587629,200,0.219357116,
2965,1032,0,0,0.219587629,200,0.069406721,
2966,750,0,0,0.219587629,200,0.60838449,
2967,750,0,0,0.219587629,200,0.646418765,
2968,780,0,8372,0.219587629,200,0.176403755,
2969,780,0,8372,0.219587629,200,0.640676787,
2970,780,0,8372,0.219587629,200,0.099311183,
2971,783,0,8372,0.219587629,230,0.559293783,
2972,783,0,8372,0.219587629,230,0.636427305,
2973,783,0,8372,0.219587629,230,0.739337405,
2974,783,0,8372,0.219587629,230,0.675229586,
2975,875,0,0,0.407059707,212,0.177911348,
2976,875,0,0,0.407059707,212,0.621414416,
2977,875,0,0,0.407059707,212,0.128545168,
2978,809,0,0,0.407059707,215,0.57602158,
2979,809,0,0,0.407059707,215,0.619275503,
2980,602,0,0,0.407059707,211,0.219765618,
2981,602,0,0,0.407059707,211,0.644117948,
2982,602,0,0,0.407059707,211,0.224310134,
2983,875,0,0,0.407059707,355,0.531066987,
2984,875,0,0,0.407059707,355,0.580132979,
2985,875,0,0,0.407059707,355,0.602210083,
2986,1567,0,0,0.407059707,185,0.214892297,
2987,1567,0,0,0.407059707,185,0.203541708,
2988,1258,0,0,0.280855732,295,0.47194203,
2989,1258,0,0,0.280855732,295,0.581748542,
2990,598,0,10497,0.280855732,200,0.290385132,
2991,598,0,10497,0.280855732,200,0.641016536,
2992,598,0,10497,0.280855732,200,0.229060217,
2993,665,0,10497,0.280855732,191,0.441449978,
2994,665,0,10497,0.280855732,191,0.604069149,
2995,665,0,10497,0.280855732,191,0.575093443,
2996,745,0,0,0.280855732,201,0.387638818,
2997,745,0,0,0.280855732,201,0.3352458,
2998,579,0,0,0.280855732,200,0.362526312,
2999,579,0,0,0.280855732,200,0.602452328,
3000,349,0,0,0.489921613,200,0.576351723,
3001,349,0,0,0.489921613,200,0.566459444,
3002,349,0,0,0.489921613,200,0.53795883,
3003,349,0,0,0.489921613,200,0.582231732,
3004,348,0,0,0.489921613,200,0.315842292,
3005,348,0,0,0.489921613,200,0.502451241,
3006,348,0,0,0.489921613,200,0.488093187,
3007,98,0,0,0.481346013,0,0.321123265,
3008,98,0,0,0.481346013,0,0.271877026,
3009,154,0,0,0.278938907,0,0.750824838,
3010,154,0,0,0.278938907,0,0.677225686,
3011,154,0,0,0.278938907,0,0.439422399,
3012,154,0,0,0.278938907,0,0.955782313,
3013,121,0,0,0.274509804,200,0.769623146,
3014,121,0,0,0.274509804,200,0.457940917,
3015,121,0,0,0.274509804,200,0.962585034,
3016,52,229.2,0,0.479099678,200,0.624439787,
3017,52,229.2,0,0.479099678,200,0.558991963,
3018,95,229.2,0,0.479099678,0,0.337750786,
3019,95,229.2,0,0.479099678,0,0.372775262,
3020,7853,0,0,0.651525707,350,0.780219792,
3021,7853,0,0,0.651525707,350,0.764818262,
3022,7853,0,0,0.651525707,350,0.717206349,
3023,7853,0,0,0.651525707,350,0.724462301,
3024,7853,0,0,0.651525707,350,0.712116945,
3025,7853,0,0,0.651525707,350,,
3026,84,0,0,0.481346013,0,0.31241071,
3027,84,0,0,0.481346013,0,0.262438654,
3028,311,0,0,0.289508632,200,0.749503138,
3029,311,0,0,0.289508632,200,0.504821429,
3030,311,0,0,0.289508632,200,0.700654688,
3031,119,0,0,0.489921613,200,0.642537043,
3032,119,0,0,0.489921613,200,0.569440324,
3033,110,0,0,0.489921613,200,0.327741851,
3034,110,0,0,0.489921613,200,0.490893679,
3038,252,0,0,0.289508632,200,0.760771836,
3039,252,0,0,0.289508632,200,0.516263228,
3040,252,0,0,0.289508632,200,0.728535657,
3041,252,0,0,0.289508632,200,0.626982208,
3045,65,0,0,0.324242424,0,0.299821259,
3046,65,0,0,0.324242424,0,0.44231746,
3047,65,0,0,0.324242424,0,0.724344439,
3048,252,0,0,0.481346013,200,0.309995825,
3049,252,0,0,0.481346013,200,0.465650794,
3050,252,0,0,0.481346013,200,0.24732342,
3051,23425,0,0,0.651525707,350,0.209422875,
3052,23425,0,0,0.651525707,350,0.567883799,
3053,23425,0,0,0.651525707,350,0.361216931,
3054,23425,0,0,0.651525707,350,0.431323533,
3055,286,0,0,0.307,200,0.29694141,
3056,286,0,0,0.307,200,0.534181618,
3057,286,0,0,0.307,200,0.515555556,
3058,286,0,0,0.307,200,0.576872938,
3059,286,0,0,0.307,200,0.595712868,
3060,295,0,0,0.274509804,190,0.789327448,
3061,295,0,0,0.274509804,190,0.702441192,
3062,295,0,0,0.274509804,190,0.480604056,
3066,69,0,0,0.278938907,0,0.785576438,
3067,69,0,0,0.278938907,0,0.47063933,
3068,69,0,0,0.278938907,0,0.962585034,
3069,126,0,0,0.479099678,0,0.624992937,
3070,126,0,0,0.479099678,0,0.576498966,
3071,133,0,0,0.479099678,200,0.307703346,
3072,133,0,0,0.479099678,200,0.281941464,
3073,257,0,0,0.307,200,0.274250759,
3074,257,0,0,0.307,200,0.534222222,
3075,241,0,0,0.288709677,200,0.754758057,
3076,241,0,0,0.288709677,200,0.423395062,
3077,218,0,0,0.324242424,0,0.341574534,
3078,218,0,0,0.324242424,0,0.38231746,
3079,218,0,0,0.324242424,0,0.605026455,
3080,2003,0,0,0.278938907,0,0.778816769,
3081,2003,0,0,0.278938907,0,0.681974941,
3082,2003,0,0,0.278938907,0,0.419118166,
3083,2003,0,0,0.278938907,0,0.962585034,
3084,2057,0,0,0.324242424,0,0.257983123,
3085,2057,0,0,0.324242424,0,0.502834804,
3086,2057,0,0,0.324242424,0,0.493746032,
3087,2057,0,0,0.324242424,0,0.6753256,
3088,6926,0,0,0.651525707,55,0.651733156,
3089,6926,0,0,0.651525707,55,0.490817746,
3090,147,0,0,0.307,200,0.299414916,
3091,147,0,0,0.307,200,0.485174603,
3092,147,0,0,0.307,200,0.656619571,
3093,80,0,0,0.341813438,0,0.64483899,
3094,80,0,0,0.341813438,0,0.510616044,
3095,80,0,0,0.341813438,0,0.589190766,
3096,297,0,0,0.481346013,200,0.290023227,
3097,297,0,0,0.481346013,200,0.499174603,
3098,297,0,0,0.481346013,200,0.249400563,
3099,215,0,0,0.278938907,0,0.732648389,
3100,215,0,0,0.278938907,0,0.429898589,
3101,215,0,0,0.278938907,0,0.955782313,
3102,290,0,0,0.307,200,0.254467991,
3103,290,0,0,0.307,200,0.534222222,
3104,296,0,0,0.289508632,200,0.727327126,
3105,296,0,0,0.289508632,200,0.647115147,
3106,296,0,0,0.289508632,200,0.465205026,
3107,153,0,0,0.341813438,200,0.627528598,
3108,153,0,0,0.341813438,200,0.531352068,
3109,153,0,0,0.341813438,200,0.592405577,
3110,144,0,0,0.341813438,200,0.304769244,
3111,144,0,0,0.341813438,200,0.529326241,
3112,144,0,0,0.341813438,200,0.233899845,
3113,279,0,0,0.288709677,200,0.699743324,
3114,279,0,0,0.288709677,200,0.439411376,
3115,272,0,0,0.307,200,0.287335831,
3116,272,0,0,0.307,200,0.55099902,
3117,272,0,0,0.307,200,0.534222222,
3118,90,0,0,0.324242424,0,0.34755498,
3119,90,0,0,0.324242424,0,0.475947549,
3120,90,0,0,0.324242424,0,0.390126984,
3121,90,0,0,0.324242424,0,0.568183107,
3122,832,0,0,0.481346013,0,0.755197682,
3123,832,0,0,0.481346013,0,0.609132857,
3124,832,0,0,0.481346013,0,0.560469577,
3125,832,0,0,0.481346013,0,0.752552347,
3126,825,0,0,0.481346013,0,0.301843663,
3127,825,0,0,0.481346013,0,0.527553186,
3128,825,0,0,0.481346013,0,0.482031746,
3129,825,0,0,0.481346013,0,0.267897784,
3130,825,0,0,0.481346013,0,0.662167568,
3131,5235,0,0,0.651525707,55,0.709755577,
3132,167,0,0,0.352398524,0,0.719268863,
3133,167,0,0,0.352398524,0,0.551177249,
3134,167,0,0,0.352398524,0,0.690079688,
3135,230,0,0,0.481346013,0,0.303393258,
3136,230,0,0,0.481346013,0,0.430603175,
3137,230,0,0,0.481346013,0,0.262781873,
3138,432,0,0,0.489921613,200,0.296040027,
3139,432,0,0,0.489921613,200,0.578930701,
3140,432,0,0,0.489921613,200,0.567455712,
3141,284,0,0,0.324242424,0,0.357299107,
3142,284,0,0,0.324242424,0,0.425174603,
3143,284,0,0,0.324242424,0,0.637433862,
3144,289,0,0,0.278938907,0,0.756039334,
3145,289,0,0,0.278938907,0,0.409594356,
3146,289,0,0,0.278938907,0,0.955782313,
3147,92,0,0,0.274161736,0,0.742533707,
3148,24,0,0,0.274161736,0,0.518935377,
3149,24,0,0,0.274161736,0,0.619792856,
3150,31,0,0,0.274161736,0,0.648369985,
3151,,0,0,0.335365854,0,0.638272018,
3152,,0,0,0.335365854,0,0.64930638,
3153,41,0,0,0.509495388,0,0.74363179,
3154,22820,0,0,0.651525707,82,0.453631658,
3155,22820,0,0,0.651525707,82,0.443233184,
3156,22820,0,0,0.651525707,82,0.588524248,
3157,22820,0,0,0.651525707,82,0.537080001,
3158,22820,0,0,0.651525707,82,0.510121726,
3159,22820,0,0,0.651525707,82,0.493102841,
3160,22820,0,0,0.651525707,82,,
3161,22820,0,0,0.651525707,82,0.328082578,
3162,17600,9163.45,8882.5,0.651525707,82,0.77176752,
3163,17600,9163.45,8882.5,0.651525707,82,0.708449846,
3164,17600,9163.45,8882.5,0.651525707,82,,
3165,17600,9163.45,8882.5,0.651525707,82,0.676490942,
3166,17600,9163.45,8882.5,0.651525707,82,0.57839978,
3167,17600,9163.45,8882.5,0.651525707,82,,
3168,17600,9163.45,8882.5,0.651525707,82,0.70909675,
3169,17600,9163.45,8882.5,0.651525707,82,0.716509028,
3170,10327,0,0,0.651525707,350,0.553885355,
3171,10327,0,0,0.651525707,350,0.487442673,
3172,10327,0,0,0.651525707,350,0.616376066,
3173,10327,0,0,0.651525707,350,0.345053872,
3174,10327,0,0,0.651525707,350,0.50994769,
3175,10327,0,0,0.651525707,350,0.411299794,
3176,10327,0,0,0.651525707,350,,
3177,10327,0,0,0.651525707,350,0.67483357,
3178,10327,0,0,0.651525707,350,0.678996166,
3179,9383,0,0,0.651525707,350,0.485710301,
3180,9383,0,0,0.651525707,350,0.625103936,
3181,9383,0,0,0.651525707,350,0.613042826,
3182,9383,0,0,0.651525707,350,0.559674689,
3183,9383,0,0,0.651525707,350,0.5483111,
3184,9383,0,0,0.651525707,350,,
3185,11329,0,0,0.651525707,350,0.613307917,
3186,11329,0,0,0.651525707,350,0.56461193,
3187,11329,0,0,0.651525707,350,0.525568632,
3188,11329,0,0,0.651525707,350,,
3189,9935,0,6343,0.224738252,213,0.538707691,
3190,9935,0,6343,0.224738252,213,0.480515542,
3191,9935,0,6343,0.224738252,213,0.607008784,
3192,9935,0,6343,0.224738252,213,0.322933989,
3193,9935,0,6343,0.224738252,213,0.514735189,
3194,9935,0,6343,0.224738252,213,0.437992577,
3195,9935,0,6343,0.224738252,213,,
3196,9935,0,6343,0.224738252,213,0.671721214,
3197,9935,0,6343,0.224738252,213,0.689967221,
3198,9669,14496.35,6343,0.224738252,213,0.647262419,
3199,9669,14496.35,6343,0.224738252,213,0.556145929,
3200,9669,14496.35,6343,0.224738252,213,0.554392513,
3201,9669,14496.35,6343,0.224738252,213,,
3202,9669,14496.35,6343,0.224738252,213,0.293253138,
3203,7492,14496.35,6343,0.224738252,350,0.537622151,
3204,7492,14496.35,6343,0.224738252,350,0.505606117,
3205,7492,14496.35,6343,0.224738252,350,0.625736796,
3206,7492,14496.35,6343,0.224738252,350,0.318842511,
3207,7492,14496.35,6343,0.224738252,350,0.524099584,
3208,7492,14496.35,6343,0.224738252,350,0.460008694,
3209,7492,14496.35,6343,0.224738252,350,,
3210,7492,14496.35,6343,0.224738252,350,0.721760623,
3211,7492,14496.35,6343,0.224738252,350,0.737832664,
3212,4417,14496.35,0,0.224738252,350,0.625790703,
3213,4417,14496.35,0,0.224738252,350,0.569003746,
3214,4417,14496.35,0,0.224738252,350,0.531865583,
3215,4417,14496.35,0,0.224738252,350,,
3216,1939,0,0,0.224738252,350,0.524332206,
3217,1939,0,0,0.224738252,350,0.635363268,
3218,1939,0,0,0.224738252,350,0.525976314,
3219,1939,0,0,0.224738252,350,0.457751328,
3220,1939,0,0,0.224738252,350,,
3221,1939,0,0,0.224738252,350,0.721188172,
3222,1939,0,0,0.224738252,350,0.742084365,
3223,1625,0,0,0.224738252,350,0.633649656,
3224,1625,0,0,0.224738252,350,0.573583036,
3225,1625,0,0,0.224738252,350,0.562607125,
3226,1625,0,0,0.224738252,350,,
3227,1611,0,6323,0.224738252,300,0.565457533,
3228,1611,0,6323,0.224738252,300,,
3229,1483,0,0,0.224738252,300,0.525519007,
3230,1483,0,0,0.224738252,300,0.645394483,
3231,1483,0,0,0.224738252,300,0.551030052,
3232,1483,0,0,0.224738252,300,0.484699232,
3233,1483,0,0,0.224738252,300,,
3234,1483,0,0,0.224738252,300,0.724522839,
3235,1483,0,0,0.224738252,300,0.746026682,
3236,1673,10344,6323,0.224738252,300,0.53514352,
3237,1673,10344,6323,0.224738252,300,0.650589807,
3238,1673,10344,6323,0.224738252,300,0.579986522,
3239,1673,10344,6323,0.224738252,300,,
3240,1673,10344,6323,0.224738252,300,0.543669949,
3241,1673,10344,6323,0.224738252,300,0.485656259,
3242,1673,10344,6323,0.224738252,300,,
3243,1673,10344,6323,0.224738252,300,0.727168342,
3244,1673,10344,6323,0.224738252,300,0.746026682,
3245,17583,0,0,0.224738252,300,0.552233522,
3246,17583,0,0,0.224738252,300,0.660574983,
3247,17583,0,0,0.224738252,300,0.599533596,
3248,17583,0,0,0.224738252,300,,
3249,17583,0,0,0.224738252,300,0.545706105,
3250,17583,0,0,0.224738252,300,0.483411603,
3251,17583,0,0,0.224738252,300,,
3252,17583,0,0,0.224738252,300,0.706570204,
3253,17583,0,0,0.224738252,300,0.747237043,
3254,706,0,0,0.52125,142,0.679771631,
3255,607,0,0,0.52125,200,0.643877948,
3256,607,0,0,0.52125,200,,
3257,607,0,0,0.52125,200,0.576285329,
3258,7893,14496.35,6343,0.224738252,213,0.774349615,
3259,7893,14496.35,6343,0.224738252,213,0.66541955,
3260,7893,14496.35,6343,0.224738252,213,,
3261,7893,14496.35,6343,0.224738252,213,0.712748111,
3262,7893,14496.35,6343,0.224738252,213,0.597098531,
3263,7893,14496.35,6343,0.224738252,213,,
3264,7893,14496.35,6343,0.224738252,213,0.68850518,
3265,7893,14496.35,6343,0.224738252,213,0.79314448,
3266,1541,0,0,0.224738252,350,0.749319432,
3267,1541,0,0,0.224738252,350,0.626306109,
3268,1541,0,0,0.224738252,350,,
3269,1541,0,0,0.224738252,350,0.684854439,
3270,1541,0,0,0.224738252,350,0.564335274,
3271,1541,0,0,0.224738252,350,,
3272,1541,0,0,0.224738252,350,0.662744209,
3273,1541,0,0,0.224738252,350,0.793533525,
3274,23421,0,0,0.651525707,266,0.783220115,
3275,23421,0,0,0.651525707,266,0.708052669,
3276,23421,0,0,0.651525707,266,,
3277,23421,0,0,0.651525707,266,0.691400704,
3278,23421,0,0,0.651525707,266,0.603587978,
3279,23421,0,0,0.651525707,266,,
3280,23421,0,0,0.651525707,266,0.703961362,
3281,23421,0,0,0.651525707,266,0.717178538,
3282,15625,12296.35,8379.5,0.651525707,142,0.525612666,
3283,15625,12296.35,8379.5,0.651525707,142,0.455940054,
3284,15625,12296.35,8379.5,0.651525707,142,0.525630583,
3285,15625,12296.35,8379.5,0.651525707,142,0.262013344,
3286,15625,12296.35,8379.5,0.651525707,142,0.430703015,
3287,15625,12296.35,8379.5,0.651525707,142,0.330895171,
3288,15625,12296.35,8379.5,0.651525707,142,,
3289,15625,12296.35,8379.5,0.651525707,142,0.53615042,
3290,15625,12296.35,8379.5,0.651525707,142,0.614922389,
3291,401,0,0,0.379078695,147,,
3292,401,0,0,0.379078695,147,0.591306745,
3293,401,0,0,0.379078695,147,0.609079465,
3294,606,5829.65,0,0.513986014,179,,
3295,606,5829.65,0,0.513986014,179,0.617406963,
3296,622,5829.65,0,0.513986014,200,,
3297,622,5829.65,0,0.513986014,200,0.623017763,
3298,19,0,0,0.658068386,0,0.636333748,
3299,19,0,0,0.658068386,0,,
3300,19,0,0,0.658068386,0,0.577215701,
3301,556,6200.85,0,0.560431655,200,0.80135532,
3302,556,6200.85,0,0.560431655,200,,
