,ROUTE_SHORT_NAME,DIR,LOG_RIDERS_09,EDD_EMP_LOG_09,STOP_ID,AVG_RIDE_09,FREQ_S_LOG_09,EOL_SOL_09,HOUSING_09_DEN_LOG,SHR_INCOME_100P_09,PARK_HOURLY_AVG_ON_LOG_09,ONTIME5_09,AVG_BART_LOG_09,CLOSE_STOP_09,LIMITED_09,EXPRESS_09,ONTIME5.1,TRANSBAY_09,MUNI_RAIL_AVG_09,LOG_RIDERS_16,EDD_EMP_LOG_16,AVG_RIDE_16,FREQ_S_LOG_16,EOL_SOL_16,HOUSING_16_DEN_LOG,SHR_INCOME_100P_16,PARK_HOURLY_AVG_ON_LOG_16,ONTIME5_16,AVG_BART_LOG_16,CLOSE_STOP_16,LIMITED_16,EXPRESS_16,TRANSBAY_16,MUNI_RAIL_AVG_16
1001,1,1,5.799543657,8.93260863,4025,329.1488644,2.000550618,0.0,6.050577777000001,-1.11e-16,6.073044534,0.61534903,0.0,1,0,0,0.61534903,0,0.0,5.664234732129071,9.168476167877484,287.3672184887773,2.4845962678588043,0.0,6.06926374612271,0.0412573673870334,6.073044534100405,0.6387007779533795,0.0,1,0,0,0.0,0.0
1002,30X,1,4.886097713,8.93260863,4025,131.435762,2.3327603359999998,0.0,6.050577777000001,-1.11e-16,6.073044534,0.7144951620000001,0.0,1,0,1,0.7144951620000001,0,0.0,4.678978559695252,9.168476167877484,106.66004807692309,2.380753630626576,0.0,6.06926374612271,0.0412573673870334,6.073044534100405,0.3763223208415517,0.0,1,0,1,0.0,0.0
1003,41,1,4.976130425,8.93260863,4025,143.91254530000003,1.438723374,0.0,6.050577777000001,-1.11e-16,6.073044534,0.570077915,0.0,1,0,0,0.570077915,0,0.0,4.9208344818312355,9.168476167877484,136.1169870928411,1.5831062183363824,0.0,6.06926374612271,0.0412573673870334,6.073044534100405,0.6515184718859531,0.0,1,0,0,0.0,0.0
1004,1,1,6.254884229,6.202535517,4026,519.5491065,1.999409616,0.0,6.97058526,0.19102803699999998,5.2522734280000005,0.682997187,0.0,1,0,0,0.682997187,0,0.0,6.0855097094062005,6.956545443151568,438.4437442081499,2.4839828138861804,0.0,6.970441568915764,0.3534255599472991,5.25227342804663,0.6987322720261567,0.0,1,0,0,0.0,0.0
1005,1,1,5.8582857520000005,6.302618976000001,4027,349.12343070000003,1.999841769,0.0,7.04376137,0.363276836,0.0,0.6745517659999999,0.0,1,0,0,0.6745517659999999,0,0.0,5.561744215415932,6.555356891810665,259.27641877723687,2.4839828138861804,0.0,7.082695092892323,0.4526952695269527,0.0,0.6563063699377835,0.0,1,0,0,0.0,0.0
1006,1,1,5.691402152999999,9.119101892,4028,295.3087997,2.000717115,0.0,3.4223077510000004,-1.11e-16,5.908082938,0.601140239,0.0,1,0,0,0.601140239,0,0.0,5.60856713765194,9.339085327866744,271.7531401721228,2.4847497008745494,0.0,4.012672851507381,0.0412573673870334,4.875197323201151,0.6182036179233941,0.0,1,0,0,0.0,0.0
1007,41,1,4.235394949,9.119101892,4028,68.08895997,1.438723374,0.0,3.4223077510000004,-1.11e-16,5.908082938,0.53352736,0.0,1,0,0,0.53352736,0,0.0,3.9915879529184704,9.339085327866744,53.14079417099225,1.5828266961390742,0.0,4.012672851507381,0.0412573673870334,4.875197323201151,0.6296971426304133,0.0,1,0,0,0.0,0.0
1008,1,1,7.029078257,7.446001497999999,4029,1127.989492,2.000060511,0.0,7.43350019,0.061788618,5.707110265,0.665873908,0.0,1,0,0,0.665873908,0,0.0,6.926227597672278,7.576097340623112,1017.6439873794503,2.4841744704759643,0.0,7.434384392055964,0.09585121602288987,5.7071102647488745,0.6803255239226567,0.0,1,0,0,0.0,0.0
1009,1,1,5.19487761,5.049856007,4030,179.3460689,1.999746674,0.0,7.041914077,0.363276836,0.0,0.642169824,0.0,1,0,0,0.642169824,0,0.0,5.062371417120222,5.135798437050261,156.9646726367617,2.4839904793162204,0.0,7.043606334106221,0.4526952695269527,0.0,0.6672610181662523,0.0,1,0,0,0.0,0.0
1010,1,1,6.203688682999999,6.410174882000001,4031,493.56999249999996,1.99927827,0.0,6.984567459,0.529889299,5.303304908,0.694222075,0.0,1,0,0,0.694222075,0,0.0,6.120297485534668,6.660575149839686,454.00003029559196,2.48385251220074,0.0,7.069623290415166,0.6495553759094583,5.303304908059076,0.7007484324617398,0.0,1,0,0,0.0,0.0
1011,36,1,1.372711869,1.609437912,4032,2.946037335,1.2364706559999998,0.0,4.260224815,0.496510469,0.0,0.524811396,0.0,1,0,0,0.524811396,0,0.0,1.0239726464204402,1.3862943611198906,1.7842335983917514,1.1226706661929249,0.0,4.260224815145115,0.5248015873015873,0.0,0.3842198319369188,0.0,1,0,0,0.0,0.0
1012,36,1,0.816729475,0.693147181,4033,1.2630862409999999,1.2364706559999998,0.0,4.566155966,0.496510469,0.0,0.5273008229999999,0.0,1,0,0,0.5273008229999999,0,0.0,0.4768525232443871,0.6931471805599453,0.6109958420941902,1.1226706661929249,0.0,4.566155966443364,0.5248015873015873,0.0,0.38358184688016617,0.0,1,0,0,0.0,0.0
1013,36,1,2.3489050259999997,1.098612289,4035,9.474094584,1.2364706559999998,0.0,4.192886669,0.496510469,0.0,0.514132629,0.0,1,0,0,0.514132629,0,0.0,1.5935447073093592,3.9889840465642745,3.9211621271096333,1.1226706661929249,0.0,4.192886669511301,0.5248015873015873,0.0,0.4607697896563443,0.0,1,0,0,0.0,0.0
1014,2,1,3.756240304,5.9889614170000005,4039,41.78725611,1.660719026,0.0,6.244546501,0.25497195300000003,5.303304908,0.876486335,0.0,1,0,0,0.876486335,0,0.0,3.161106425346766,6.380122536899765,22.59668946645608,1.4977229330817388,0.0,6.263224261138483,0.4364955935717988,5.303304908059076,0.7232119119780035,0.0,1,0,0,0.0,0.0
1015,2,0,3.8848568460000004,5.733341277,4040,47.65997611,1.652890741,0.0,6.208836777,0.25497195300000003,5.303304908,0.6701409420000001,0.0,1,0,0,0.6701409420000001,0,0.0,3.8803762266981257,6.135564891081739,47.442436981460396,1.4753844582317548,0.0,6.213450798154888,0.4364955935717988,5.303304908059076,0.5148051372290003,0.0,1,0,0,0.0,0.0
1016,2,1,3.613495552,6.329720906,4041,36.09549569,1.660865205,0.0,6.225314715,0.25497195300000003,5.303304908,0.875697374,0.0,1,0,0,0.875697374,0,0.0,3.1393269015372773,6.272877006546168,22.088320914019302,1.4979236663289237,0.0,6.228482235675028,0.4364955935717988,5.303304908059076,0.7627748097784304,0.0,1,0,0,0.0,0.0
1017,2,0,4.667815442,6.011267173999999,4042,105.46490949999999,1.65273075,0.0,5.995789386,0.33861201700000004,5.303304908,0.6685425110000001,0.0,1,0,0,0.6685425110000001,0,0.0,4.3737032404017775,6.400257445308821,78.33689194141822,1.475253017898173,0.0,6.001472866485829,0.4366883116883117,5.303304908059076,0.5222230610021896,0.0,1,0,0,0.0,0.0
1018,2,1,4.633298821,6.228511004,4043,101.85279809999999,1.6610296930000001,0.0,5.996933306,0.25497195300000003,5.303304908,0.8866824090000001,0.0,1,0,0,0.8866824090000001,0,0.0,4.3633176510221645,6.3818160174060985,77.51719544241124,1.49815315353836,0.0,6.001433351433756,0.4364955935717988,5.303304908059076,0.7743690282077553,0.0,1,0,0,0.0,0.0
1019,2,1,4.70326441,6.3851943989999995,4044,109.3066716,1.661175939,0.0,5.868640021,0.33861201700000004,5.303304908,0.877056087,0.0,1,0,0,0.877056087,0,0.0,4.1642158369066005,6.481577129276432,63.34220787114008,1.4983157572045231,0.0,5.86869239666863,0.4366883116883117,5.303304908059076,0.7614385352249647,0.0,1,0,0,0.0,0.0
1020,2,0,4.220734333999999,5.918893853999999,4045,67.08346195,1.652455298,0.0,6.179557376,0.33861201700000004,5.303304908,0.612742159,0.0,1,0,0,0.612742159,0,0.0,3.6066399470052217,6.198478716492307,35.84205335739344,1.475000591298028,0.0,6.182132096107,0.4366883116883117,5.303304908059076,0.4888437927150008,0.0,1,0,0,0.0,0.0
1021,2,1,4.301017358999999,6.324358962000001,4046,72.77481101,1.6613405019999998,0.0,6.01209957,0.33861201700000004,5.303304908,0.862937689,0.0,1,0,0,0.862937689,0,0.0,3.6139647601033418,6.3279367837291955,36.112905271212455,1.4985358167318263,0.0,6.0141104480715954,0.4366883116883117,5.303304908059076,0.7437577135782482,0.0,1,0,0,0.0,0.0
1022,2,0,3.85975567,4.912654886,4047,46.45375555,1.6523842309999999,0.0,5.944690142000001,0.33861201700000004,5.303304908,0.648203768,0.0,1,0,0,0.648203768,0,0.0,3.339705426884634,5.916202062607435,27.210815333555537,1.474868079158013,0.0,5.948916967223173,0.4366883116883117,5.303304908059076,0.4735982091867425,0.0,1,0,0,0.0,0.0
1023,2,1,3.476036492,5.318119994,4048,31.33132233,1.661413654,0.0,6.0114162879999995,0.33861201700000004,5.303304908,0.858237612,0.0,1,0,0,0.858237612,0,0.0,2.905617818571708,5.924255797414531,17.276531745592102,1.4987846715828532,0.0,6.015402201420704,0.4366883116883117,5.303304908059076,0.7753346858838098,0.0,1,0,0,0.0,0.0
1024,18,1,2.507489519,4.3694478519999995,4069,11.27407751,1.446943876,0.0,5.652926902000001,0.518518519,0.0,0.621588658,0.0,1,0,0,0.621588658,0,0.0,2.014400917840688,4.356708826689592,6.496235174981674,1.3419642574905308,0.0,5.657762248502908,0.5571428571428572,0.0,0.5871746371784569,0.0,1,0,0,0.0,0.0
1025,33,0,3.406735265,2.48490665,4070,29.16659738,1.539233654,0.0,5.893359367,0.41163508200000004,0.0,0.626406415,0.0,1,0,0,0.626406415,0,0.0,3.0869783595848395,2.8903717578961645,20.910771376544695,1.353504642906073,0.0,5.894975840061723,0.5585955312357501,0.0,0.6728223594288214,0.0,1,0,0,0.0,0.0
1026,48,0,3.646108571,1.609437912,4071,37.32523557,1.352916101,0.0,5.577445616,0.5510052120000001,0.0,0.414975515,0.0,1,0,0,0.414975515,0,0.0,3.810971559520176,2.8332133440562166,44.19432652132168,1.2200034588567303,0.0,5.577445615522715,0.7420701168614358,0.0,0.5419089294182358,0.0,1,0,0,0.0,0.0
1027,48,1,3.795904195,2.48490665,4072,43.51847159,1.344929685,0.0,5.479170121,0.430121528,0.0,0.6636360060000001,0.0,1,0,0,0.6636360060000001,0,0.0,3.6083774499845935,2.772588722239781,35.90612217863375,1.6058944408903586,0.0,5.4791701213269235,0.5240112994350282,0.0,0.656146076093422,0.0,1,0,0,0.0,0.0
1028,6,1,1.402684197,4.043051268,4073,3.066099542,1.34481478,0.0,6.278464604,0.544632439,0.0,0.6770576229999999,0.0,1,0,0,0.6770576229999999,0,0.0,0.8997132556323341,4.736198448394496,1.4588979349256197,1.3417096278795926,0.0,6.276796340259253,0.6598676957001103,0.0,0.6658342517763657,0.0,1,0,0,0.0,0.0
1029,6,0,1.686688265,4.9767337419999995,4074,4.401562506,1.7754514369999999,0.0,6.262001628999999,0.544632439,5.303304908,0.619960339,0.0,1,0,0,0.619960339,0,0.0,1.4465755431998877,4.5217885770490405,3.2485406317370087,1.7776730479322471,0.0,6.260837433088787,0.6203271028037383,5.303304908059076,0.5902644796509778,0.0,1,0,0,0.0,0.0
1030,33,1,3.66952893,2.833213344,4075,38.23341982,1.531018873,0.0,5.910515771,0.45919610200000005,0.0,0.609043835,0.0,1,0,0,0.609043835,0,0.0,3.454507520019313,2.7080502011022096,30.642701447391623,1.5403528958330783,0.0,5.920857725441036,0.6580683863227356,0.0,0.6312234900306386,0.0,1,0,0,0.0,0.0
1031,33,0,3.7462658980000003,2.833213344,4076,41.36260003,1.539233654,0.0,5.92535664,0.45919610200000005,0.0,0.6181803889999999,0.0,1,0,0,0.6181803889999999,0,0.0,3.439268487985062,2.5649493574615367,30.16415287588963,1.3535490050224397,0.0,5.9362375196092305,0.6580683863227356,0.0,0.6671176211144546,0.0,1,0,0,0.0,0.0
1032,33,1,3.8901562380000003,2.9444389789999996,4077,47.91852885,1.530953154,0.0,5.929297103,0.45919610200000005,0.0,0.612932334,0.0,1,0,0,0.612932334,0,0.0,3.6724710039616086,2.5649493574615367,38.349017407282204,1.5402328843748032,0.0,5.9306236237625765,0.6580683863227356,0.0,0.6183247432557518,0.0,1,0,0,0.0,0.0
1033,6,1,2.8372409060000003,4.844187086,4078,16.06860663,1.344867764,0.0,6.3130292610000005,0.544632439,0.0,0.677707862,0.0,1,0,0,0.677707862,0,0.0,2.955437070101657,4.68213122712422,18.21011705305672,1.3417355707331748,0.0,6.311407459266978,0.6598676957001103,0.0,0.6669924566823001,0.0,1,0,0,0.0,0.0
1034,33,1,3.7393085839999998,2.995732274,4079,41.06889301,1.531051735,0.0,5.987797326,0.45919610200000005,0.0,0.6054723670000001,0.0,1,0,0,0.6054723670000001,0,0.0,3.510945724922161,3.0910424533583165,32.479915607100054,1.5404062414049788,0.0,5.997315413200619,0.6580683863227356,0.0,0.614273281018371,0.0,1,0,0,0.0,0.0
1035,33,0,3.385547742,2.772588722,4080,28.53416538,1.539233654,0.0,5.98444566,0.45919610200000005,0.0,0.615848845,0.0,1,0,0,0.615848845,0,0.0,3.2054529492321957,3.0445224377234235,23.666670235838264,1.3535714611936709,0.0,5.9941500570154655,0.6580683863227356,0.0,0.6627690513252714,0.0,1,0,0,0.0,0.0
1036,6,1,2.404090101,3.8918202980000003,4081,10.06835462,1.344744142,0.0,6.241345322000001,0.544632439,0.0,0.684326092,0.0,1,0,0,0.684326092,0,0.0,2.336485397060775,3.951243718581428,9.344814679915444,1.341683831097906,0.0,6.241016011389357,0.6598676957001103,0.0,0.6768570019696668,0.0,1,0,0,0.0,0.0
1037,6,0,2.4104640219999998,3.951243719,4082,10.13912875,1.775433155,0.0,6.222057663999999,0.544632439,5.303304908,0.6240001479999999,0.0,1,0,0,0.6240001479999999,0,0.0,2.3822904258855444,3.8712010109078916,9.829679056326373,1.7776730479322462,0.0,6.222316169472897,0.6203271028037383,5.303304908059076,0.5855810964290372,0.0,1,0,0,0.0,0.0
1038,39,0,3.752556083,4.304065093,4087,41.62990842,1.275999045,1.0,6.455342817000001,0.39011651299999994,0.0,0.366248055,0.0,1,0,0,0.366248055,0,0.0,3.7552736587793167,4.787491742782046,41.74591600529101,1.3862943611198906,1.0,6.455342817084363,0.5655064528744622,0.0,0.745554915514593,0.0,1,0,0,0.0,0.0
1039,39,1,4.417723621,4.304065093,4087,81.90734182,1.275999045,1.0,6.455342817000001,0.39011651299999994,0.0,0.7259385709999999,0.0,1,0,0,0.7259385709999999,0,0.0,4.050396437301352,4.787491742782046,56.42021604938272,1.3862943611198906,1.0,6.455342817084363,0.5655064528744622,0.0,0.7907606531262447,0.0,1,0,0,0.0,0.0
1040,37,0,2.20930799,3.4339872039999997,4088,8.109410412,1.290940244,0.0,5.907947771,0.544632439,0.0,0.7211281959999999,0.0,1,0,0,0.7211281959999999,0,0.0,2.2007272308112995,3.7135720667043084,8.031579154407238,1.4271254033259742,0.0,5.9119091926847425,0.6203271028037383,0.0,0.7568366691376686,0.0,1,0,0,0.0,0.0
1041,37,0,1.741718229,4.060443011,4089,4.707141179,1.290940244,0.0,6.010373542000001,0.544632439,0.0,0.716579383,0.0,1,0,0,0.716579383,0,0.0,1.6518874767567218,5.135798437050261,4.216817161525818,1.4271289847385125,0.0,6.011175140484444,0.6203271028037383,0.0,0.7618893545270411,0.0,1,0,0,0.0,0.0
1042,37,1,1.131576155,4.043051268,4090,2.100539581,1.307421381,0.0,5.995707161,0.544632439,0.0,0.579055447,0.0,1,0,0,0.579055447,0,0.0,1.212285345467936,4.804021044733257,2.361157287472856,1.4637568672560848,0.0,5.996895060688714,0.6598676957001103,0.0,0.4822554065522287,0.0,1,0,0,0.0,0.0
1043,37,1,2.651491246,6.049733455,4091,13.17516154,1.307421381,0.0,6.322733488,0.544632439,5.303304908,0.5872472679999999,0.0,1,0,0,0.5872472679999999,0,361.0,2.772921039857997,6.173786103901937,15.005317965469324,1.4637008361467378,0.0,6.323174652206769,0.6203271028037383,5.303304908059076,0.4611692222973374,0.0,1,0,0,0.0,2167.2500000000005
1044,43,1,4.520579411,6.049733455,4091,90.888824,1.763781536,0.0,6.322733488,0.544632439,5.303304908,0.597830271,0.0,1,0,0,0.597830271,0,361.0,4.376156498706807,6.173786103901937,78.53176476942417,1.764630507778124,0.0,6.323174652206769,0.6203271028037383,5.303304908059076,0.5831774912559172,0.0,1,0,0,0.0,2167.2500000000005
1045,37,0,3.728943839,6.045005314,4092,40.63511156,1.290940244,0.0,6.314377262000001,0.544632439,5.303304908,0.712429442,0.0,1,0,0,0.712429442,0,361.0,3.624194866482444,6.171700597410915,36.494522906497615,1.427132566171978,0.0,6.314563478067906,0.6203271028037383,5.303304908059076,0.7783454557223998,0.0,1,0,0,0.0,2167.2500000000005
1046,43,0,4.527058155,6.045005314,4092,91.48608079,1.7434867219999999,0.0,6.314377262000001,0.544632439,5.303304908,0.712144757,0.0,1,0,0,0.712144757,0,361.0,4.3861107422680465,6.171700597410915,79.32739671415705,1.7492820241692393,0.0,6.314563478067906,0.6203271028037383,5.303304908059076,0.6512981152328424,0.0,1,0,0,0.0,2167.2500000000005
1047,37,0,2.327862843,3.496507561,4093,9.255999412000001,1.290940244,0.0,5.714621608,0.41163508200000004,0.0,0.711742908,0.0,1,0,0,0.711742908,0,0.0,2.3423912482065865,3.7135720667043084,9.40609038002466,1.4271239707668184,0.0,5.718014948784348,0.5585955312357501,0.0,0.7607853503449175,0.0,1,0,0,0.0,0.0
1048,37,0,1.3858977319999999,5.799092654,4094,2.9984138,1.290940244,0.0,6.340081712000001,0.544632439,0.0,0.706733031,0.0,1,0,0,0.706733031,0,361.0,1.764318468759288,5.869296913133774,4.837592500381806,1.4271361476263713,0.0,6.34088907133067,0.6203271028037383,0.0,0.7715522446466733,0.0,1,0,0,0.0,2167.2500000000005
1049,43,0,3.22345585,5.799092654,4094,24.11476324,1.74350435,0.0,6.340081712000001,0.544632439,0.0,0.7107535770000001,0.0,1,0,0,0.7107535770000001,0,361.0,3.13186885762173,5.869296913133774,21.916767723503547,1.7492398278940542,0.0,6.34088907133067,0.6203271028037383,0.0,0.6550782254449877,0.0,1,0,0,0.0,2167.2500000000005
1050,N-OWL,0,0.3254224,5.799092654,4094,0.384615385,1.098612289,0.0,6.340081712000001,0.544632439,0.0,0.836609687,0.0,1,0,0,0.836609687,0,361.0,0.2693820262900863,5.869296913133774,0.3091551772224041,1.0986122886681098,0.0,6.34088907133067,0.6203271028037383,0.0,0.669458591517415,0.0,1,0,0,0.0,2167.2500000000005
1051,37,1,2.823998378,6.298949247,4095,15.84406515,1.307421381,0.0,6.511809652999999,0.35520918799999995,5.303304908,0.584440162,0.0,1,0,0,0.584440162,0,0.0,2.7637446398323218,6.253828811575472,14.859118583195533,1.4636528134844404,0.0,6.511739643953855,0.5072105480016481,5.303304908059076,0.4596537699446881,0.0,1,0,0,0.0,0.0
1052,43,1,4.6679155660000005,6.298949247,4095,105.4755697,1.7638070369999999,0.0,6.511809652999999,0.35520918799999995,5.303304908,0.580742125,0.0,1,0,0,0.580742125,0,0.0,4.4331108535219785,6.253828811575472,83.19292179497381,1.7646954983801422,0.0,6.511739643953855,0.5072105480016481,5.303304908059076,0.5567903924702785,0.0,1,0,0,0.0,0.0
1053,N-OWL,1,1.104683565,6.298949247,4095,2.018269231,1.098612289,0.0,6.511809652999999,0.35520918799999995,5.303304908,0.8420940170000001,0.0,1,0,0,0.8420940170000001,0,0.0,0.7569776158464702,6.253828811575472,1.1318232848695031,1.0986122886681098,0.0,6.511739643953855,0.5072105480016481,5.303304908059076,0.7923920185358093,0.0,1,0,0,0.0,0.0
1054,37,0,2.8771034010000003,6.28785856,4096,16.76274704,1.290940244,0.0,6.497617677,0.35520918799999995,5.303304908,0.7181840190000001,0.0,1,0,0,0.7181840190000001,0,0.0,2.862625042170442,6.182084906716633,16.507424396176273,1.4271418779969305,0.0,6.497404351680659,0.5072105480016481,5.303304908059076,0.7960008301549193,0.0,1,0,0,0.0,0.0
1055,43,0,4.789502839,6.28785856,4096,119.2415743,1.743546658,0.0,6.497617677,0.35520918799999995,5.303304908,0.74312621,0.0,1,0,0,0.74312621,0,0.0,4.5980201065969535,6.182084906716633,98.28754216122476,1.749141379757179,0.0,6.497404351680659,0.5072105480016481,5.303304908059076,0.6822007405746412,0.0,1,0,0,0.0,0.0
1056,N-OWL,0,1.4303248780000002,6.28785856,4096,3.18005698,1.098612289,0.0,6.497617677,0.35520918799999995,5.303304908,0.836609687,0.0,1,0,0,0.836609687,0,0.0,1.4070543749869002,6.182084906716633,3.083908007647503,1.0986122886681098,0.0,6.497404351680659,0.5072105480016481,5.303304908059076,0.6614982103952692,0.0,1,0,0,0.0,0.0
1057,37,1,2.2914861280000003,6.021023349,4097,8.889624013999999,1.307421381,0.0,6.215920255,0.544632439,5.303304908,0.5908607810000001,0.0,1,0,0,0.5908607810000001,0,361.0,2.3489701896379818,6.298949246855942,9.474777134487821,1.463732853307639,0.0,6.216442166262191,0.6203271028037383,5.303304908059076,0.4848697263001693,0.0,1,0,0,0.0,2167.2500000000005
1058,37,0,2.607052646,6.021023349,4098,12.55902864,1.290940244,0.0,6.200612698,0.544632439,0.0,0.710533832,0.0,1,0,0,0.710533832,0,361.0,2.6271098082103697,6.29156913955832,12.833729935730467,1.4271311335960803,0.0,6.201079762829519,0.6203271028037383,0.0,0.7758954277318927,0.0,1,0,0,0.0,2167.2500000000005
1059,37,1,1.473397479,5.793013608,4099,3.3640367039999997,1.307421381,0.0,6.403510082,0.544632439,0.0,0.582050089,0.0,1,0,0,0.582050089,0,0.0,1.7012690542802602,6.049733455231958,4.4808985378525605,1.463660817004919,0.0,6.4037739695564815,0.6203271028037383,0.0,0.4648853317975191,0.0,1,0,0,0.0,0.0
1060,43,1,3.2118530869999997,5.793013608,4099,23.8250466,1.7638139919999998,0.0,6.403510082,0.544632439,0.0,0.5752381,0.0,1,0,0,0.5752381,0,0.0,3.2326048685932034,6.049733455231958,24.345592995510074,1.7646862136429518,0.0,6.4037739695564815,0.6203271028037383,0.0,0.5495125296519867,0.0,1,0,0,0.0,0.0
1061,N-OWL,1,0.399034218,5.793013608,4099,0.490384615,1.098612289,0.0,6.403510082,0.544632439,0.0,0.814316239,0.0,1,0,0,0.814316239,0,0.0,0.16102925283096814,6.049733455231958,0.1747193321773154,1.0986122886681098,0.0,6.4037739695564815,0.6203271028037383,0.0,0.7854670263166995,0.0,1,0,0,0.0,0.0
1062,30,1,5.661342451,6.799055862,4100,286.53438450000004,2.1055654269999997,0.0,5.494536752999999,0.451887294,5.2522734280000005,0.764609902,0.0,1,0,0,0.764609902,0,0.0,5.379735791483362,6.8501261661454995,215.96494386555648,2.037400108515747,0.0,5.494536752504127,0.42906403940886695,5.25227342804663,0.6362567735331869,0.0,1,0,0,0.0,0.0
1063,91,0,2.472229551,6.799055862,4100,10.848835000000001,1.098612289,0.0,5.494536752999999,0.451887294,5.2522734280000005,0.537953187,0.0,1,0,0,0.537953187,0,0.0,2.177482914287052,6.8501261661454995,7.8240673479885565,1.0986122886681098,0.0,5.494536752504127,0.42906403940886695,5.25227342804663,0.5483123249299721,0.0,1,0,0,0.0,0.0
