,AGENCY_ID,ARRIVAL_TIME_DEV,AVG_HH_SIZE,BART_FROMS,BART_TOS,BIKERACK,CALTRAIN_OFF,CALTRAIN_ON,CAPACITY,CROWDED,CROWDHOURS,DEPARTURE_TIME_DEV,DIR,DOORCYCLES,DOW,DWELL,DWELL_S,EDD_EMP,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,EOL,FARE,FREQ_S,FULLFARE_REV,HEADWAY_S,HH_DEN_ACS,HU_DEN_ACS,IMP_TRIP_STOPS,LOAD_ARR,LOAD_DEP,MONTH,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,NUMDAYS,NUM_BUS_STOPS,OBSDAYS,OBS_TRIP_STOPS,OCC_RATE,OFF,ON,ONTIME5,PASSDELAY_ARR,PASSDELAY_DEP,PASSHOURS,PASSMILES,POP_DEN_ACS,RDBRDNGS,ROUTE_LONG_NAME,ROUTE_SHORT_NAME,ROUTE_TYPE,RUNSPEED,RUNSPEED_S,RUNTIME,RUNTIME_S,SEQ,SERVMILES,SERVMILES_S,SOL,STOPNAME,STOPNAME_AVL,STOP_ID,TIMEPOINT,TOTSPEED,TOTSPEED_S,TOTTIME,TOTTIME_S,TRIP_HEADSIGN,TRIP_STOPS,Total_Housing_Units,Total_Pop,VAC_RATE,VC,WAITHOURS,WGT_TRIP_STOPS,WHEELCHAIR,HOURLY_AVG_ON_PARK,TRANSBAY,HOUSING_09_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,SHR_HH_0VEH,SHR_INCOME_0_15,SHR_INCOME_100P,SHR_INCOME_15_50,SHR_INCOME_50_100,12_HR_OFF_PUB_PARK,1_HR_OFF_PUB_PARK,2_HR_OFF_PUB_PARK,3_HR_OFF_PUB_PARK,4_HR_OFF_PUB_PARK,DAY_OFF_PUB_PARK,DAY_DISCOUNT_OFF_PUB_PARK,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED
7033,SFMTA,0.7496961640247772,1.8304521276595744,0.0,0.0,0.0,0.0,0.0,1039.215472027972,0.0,0.0,0.7607406103011571,1,5.90661525974026,1,0.7149174783549783,0.0,,0.0,0.0,8.700539288750797,0.0,0,2.0,3.2556167867740564,4.840746753246753,18.4296875,1.263820034147397,1.302474104340735,1.0,668.0588036963038,655.5721830253083,2009-11-01,0.0,0.0,20,1.0,11.0,6,0.9703225806451612,14.906994047619053,2.4203733766233766,0.6528395703688673,5.975070346320346,6.128744588744589,9.767855136009825,352.06698954795206,2.313362070483899,0.0,46TH AVENUE,18,3,37.94,22.84,52.6188449050949,88.62,14,33.728,33.728,0,SKYLINE BLVD & HARDING RD,SKYLINE BLVD&HARDING RD S,6431,0.0,37.94,22.84,53.33376238344988,88.62,LEGION OF HONOR,64,1550.0,2753.0,0.029677419354838717,0.16568918742467847,0.3274283008658009,64.0,0.0,0.0,0.0,0.12168586417833285,0.12234042553191488,0.1283244680851064,0.18683510638297868,0.2566489361702128,0.42819148936170215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,
7072,SFMTA,5.293722607253857,5.469135802469137,0.0,0.0,0.0,0.0,0.0,1028.5583916083915,0.0,0.0,9.397091778230449,1,85.96432872682873,1,0.0,0.0,,0.12204853938785913,0.8543397757150141,1.7494050215053734,3.600431911941844,1,2.0,3.2501057977147694,0.0,18.4609375,0.32056175903088946,0.32056175903088946,1.0,130.71817973692976,18.69178252303252,2009-11-01,0.0,0.0,20,1.0,11.0,6,1.0,112.02639721389721,0.0,0.5199293111402487,0.0,0.0,3.698565960544085,47.97357196345321,1.7531957932183213,3.226739926739927,46TH AVENUE,18,3,6.36,15.96,221.66443131174384,88.31999999999998,53,23.488000000000003,23.488000000000003,0,LEGION OF HONOR,LEGION OF HONOR SE-NS/BZ - EOL,4873,1.0,6.36,15.96,221.66443131174384,88.31999999999998,LEGION OF HONOR,64,81.0,443.0,0.0,0.03242018346650044,0.0,64.0,0.0,0.0,0.0,0.24409707877571826,0.2222222222222222,0.08641975308641975,0.5185185185185186,0.13580246913580246,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102426969392957,0.0,32.5,0.810247644
7140,SFMTA,1.4897001429126426,2.4234234234234235,0.0,0.0,0.0,0.0,0.0,959.2788770053476,0.0,0.0,2.07711237974988,0,57.71456331766569,1,45.70502320556506,0.0,,31.0174677358575,3.043913290612952,0.0,14.196844622428383,0,2.0,3.765084473049075,34.143234678347035,15.935897435897436,0.21066309200735472,0.28088412267647306,0.0,163.79212898958912,97.17351758226948,2009-11-01,0.0,0.0,20,1.0,15.0,8,0.75,83.69022874649319,17.071617339173518,0.4488423613423613,158.90677124684515,239.69910506987807,3.8978770724217657,23.42227444551125,0.5105258716214273,0.0,POLK,19,3,5.7,13.62,72.44628646191913,49.14000000000002,69,11.232378249531894,11.154000000000002,0,DONAHUE ST & INNES AVE,DONAHUE ST&INNES AVE E-FS,4440,0.0,5.7,13.62,118.15130966748416,49.14000000000002,NAVY YARD,78,148.0,269.0,0.25,0.03342617185871154,2.5514825587437944,78.48016737975539,0.0,0.0,0.0,3.904136751382667,0.15315315315315314,0.15315315315315314,0.3783783783783783,0.34234234234234234,0.12612612612612611,,,,,,,,1.93352039315314,0.0,37.3,1.54697037
7141,SFMTA,3.16041623503811,2.4234234234234235,0.0,0.0,0.0,0.0,0.0,847.8579545454545,0.0,0.0,6.458658387099012,0,84.4750910487236,1,0.0,0.0,,1.9765047702269192,4.8332305818224945,0.0,13.040969818939992,1,2.0,3.765084473049075,0.0,15.935897435897436,0.21066309200735472,0.28088412267647306,0.0,78.67114095214039,2.348752736085053,2009-11-01,0.0,0.0,20,0.0,14.0,6,0.75,76.32238821605532,0.0,0.4408246498871499,0.0,0.0,2.547356365650562,19.51044295613081,0.5105258716214273,0.5784455128205128,POLK,19,3,4.82,11.45,242.447054363054,101.40000000000002,70,19.479928712474887,19.34400000000001,0,MANSEAU ST & HUSSEY ST,GALVEZ AVE&HORNE AVE S-N - EOL,5633,1.0,4.82,11.45,242.447054363054,101.40000000000002,NAVY YARD,78,148.0,269.0,0.25,0.016072835894264458,0.0,78.48016737975539,0.0,0.0,0.0,1.4912889927295758,0.15315315315315314,0.15315315315315314,0.3783783783783783,0.34234234234234234,0.12612612612612611,,,,,,,,1.803319954502192,0.0,37.3,1.54697037
7142,SFMTA,-5.613701638439991,2.4234234234234235,0.0,0.0,0.0,0.0,0.0,897.1578362813658,0.0,0.0,-1.7417948994708994,1,89.5208601927791,1,0.0,0.0,,1.9765047702269192,4.8332305818224945,0.0,13.040969818939992,0,2.0,3.6900369003690034,178.46659479583397,16.26,0.21066309200735472,0.28088412267647306,0.0,5.418030635677693,93.74512771562964,2009-11-01,0.0,0.0,20,0.0,14.0,7,0.75,0.9062003179650241,89.23329739791699,0.4774526083937848,54.761659062138826,99.8605565905655,0.0,0.0,0.5105258716214273,2.209009009009009,POLK,19,3,0.0,0.0,0.0,0.0,1,0.0,0.0,1,MANSEAU ST & HUSSEY ST,GALVEZ AVE&HORNE AVE S-NS,5633,1.0,0.0,0.0,0.0,0.0,BEACH ST.,75,148.0,269.0,0.25,0.0011445292266954266,11.640356657921119,75.41628543323844,0.0,0.0,0.0,1.4912889927295758,0.15315315315315314,0.15315315315315314,0.3783783783783783,0.34234234234234234,0.12612612612612611,,,,,,,,1.803319954502192,0.0,37.3,1.54697037
7611,SFMTA,1.840972153606328,1.9901960784313728,0.0,0.0,0.0,0.0,0.0,1052.4257918552034,0.0,0.0,1.845612142935392,0,2.8855275443510737,1,0.29214939309056953,0.0,,0.0,0.7646290421919834,0.0,4.0840219710072665,0,2.0,2.624407685765365,8.724667815844287,22.862301587301587,0.2301580111950764,0.2504660710064067,1.0,417.5632477254372,421.9255816333593,2009-11-01,0.0,0.0,20,1.0,12.0,8,0.9189189189189187,0.0,4.362333907922143,0.6815406685854865,18.25165287653523,18.419275192128136,3.3067611740350724,50.94271622250333,0.458059571300005,0.0,MONTEREY,23,3,16.18,14.81,28.20646645584073,31.129999999999995,7,7.685188513738696,7.6859999999999955,0,JERROLD AVE & QUINT ST,JERROLD AVE&QUINT ST E-NS,5177,0.0,16.18,14.81,28.4986158489313,31.129999999999995,SLOAT & 47TH AV.,63,222.0,406.0,0.08108108108108109,0.10523794618343547,0.5856196524336229,62.993348473268,0.0,0.0,0.0,29.775441604123998,0.0,0.0,0.7794117647058824,0.0,0.22058823529411764,,,,,,,,0.0,0.267984824861644,28.9,0.7730484329999999
7720,SFMTA,3.7698470489021343,1.9901960784313728,0.0,0.0,0.0,0.0,0.0,971.953846153846,0.0,0.0,3.7749536536909423,1,4.32199752157025,1,0.2938196032247407,0.0,,0.0,0.8688580126317801,0.0,4.949091296845022,0,2.0,3.161419959812458,1.9700854700854704,18.978813559322035,0.2301580111950764,0.2504660710064067,1.0,581.7091804323065,579.6668029761613,2009-11-01,0.0,0.0,20,1.0,11.0,6,0.9189189189189187,3.027420191188029,0.9850427350427352,0.48185830177355604,10.026923076923076,10.026923076923076,3.3987995555942305,69.8051016518768,0.458059571300005,0.0,MONTEREY,23,3,20.87,16.0,20.212417353583206,26.55,55,7.131635786247706,7.080000000000003,0,JERROLD AVE & QUINT ST,JERROLD AVE&QUINT ST S-FS,5178,0.0,20.87,16.0,20.506236956807946,26.55,BAYVIEW DISTRICT,59,222.0,406.0,0.08108108108108109,0.15589650462531818,0.12891737891737892,57.9558799286876,0.0,0.0,0.0,32.00094428050149,0.0,0.0,0.7794117647058824,0.0,0.22058823529411764,,,,,,,,0.0,0.3388389809496735,28.9,0.7730484329999999
8058,SFMTA,1.4034580747990522,2.9717194570135748,0.0,0.0,0.3333333333333333,0.0,0.0,1032.2884615384612,0.013647755753018909,3.8914914141414148,1.6159043127716066,0,65.70462553319696,1,20.16352447552448,0.0,,0.12003157715574042,0.002527966720424201,0.0,0.07388784412817588,0,2.0,4.847062425061864,229.14466010180297,12.378631578947367,0.5856150033186885,0.7459304227792346,1.0,961.2334379071222,952.4970738743297,2009-11-01,0.0,0.0,20,2.0,12.0,7,0.7850799289520426,123.30869408369406,114.57233005090148,0.4761095003576207,216.154419366348,293.5327969609756,67.23164484892719,1552.3920022200025,1.7402834996812162,0.0,19TH AVENUE,28,3,33.52,18.81,254.41948238248798,489.49,7,153.3825,153.4249999999999,0,GOLDEN GATE BRIDGE/PARKING LOT,GOLDEN GATE BR. PARKING L,4773,0.0,33.52,18.81,274.5830068580125,489.49,DALY CITY BART,95,1126.0,2627.0,0.21492007104795732,0.16061588462590967,10.915159753606183,94.97368421052632,0.0,0.0,0.0,0.2456769652982157,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,0.0,33.333333333333336,66.66666666666667,100.0,133.33333333333334,0.0,0.0,0.0468841427713577,0.0,29.6,
8059,SFMTA,2.6650783629431,2.9717194570135748,0.0,0.0,0.6933333333333334,0.0,0.0,1399.3844405594407,0.013639686337054755,1.1705252525252523,3.055965305216227,0,95.22838425463426,1,37.105776127576135,0.0,,1.29182974477077,0.15210621687020404,0.0,0.4118082789680663,0,2.0,4.846938775510203,444.2118788618789,12.378947368421054,0.5856150033186885,0.7459304227792346,0.0,1352.7229794304135,1452.59258561127,2009-11-01,0.0,0.0,20,3.0,14.0,12,0.7850799289520426,122.23633325008323,222.10593943093946,0.6704241002662056,984.4389675801053,1181.6019270780146,70.3612262785586,104.15966941614184,1.7402834996812162,0.0,19TH AVENUE,28,3,1.85,16.52,200.31386975522042,26.57,8,7.312973684210522,7.314999999999998,0,GOLDEN GATE BR TUNNEL/MERCHANT RD,MERCHANT RD&GOLDEN GATE B,4776,1.0,1.85,16.52,237.4196458827965,26.57,DALY CITY BART,95,1126.0,2627.0,0.21492007104795732,0.2260276710124245,22.063764572233318,94.97368421052632,0.0,0.0,0.0,0.6748200882822402,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,83.33333333333333,0.0,0.0,0.0,0.0,83.33333333333333,83.33333333333333,0.03412465647703855,0.0,29.6,1.6995884769999998
8122,SFMTA,3.166404028358293,2.9717194570135748,0.0,0.0,3.275427697302697,0.0,0.0,1318.0240384615386,0.002992021276595745,1.441359375,3.9429405111890388,1,203.3983702484116,1,72.99518181822657,0.0,,1.29182974477077,0.15210621687020404,0.0,0.4118082789680663,0,2.0,4.857881136950907,555.2396189658101,12.351063829787226,0.5856150033186885,0.7459304227792346,0.0,1442.3257840607462,1329.90795215979,2009-11-01,0.0,0.0,20,3.0,14.0,12,0.7850799289520426,390.03764138386117,277.61980948290505,0.5249630087491031,1607.7452061671984,2039.7413083105496,123.48585719647294,111.05908537267744,1.7402834996812162,0.0,19TH AVENUE,28,3,0.98,19.06,369.9810061007949,22.78,34,7.237145727213166,7.237999999999999,0,GOLDEN GATE BR TUNNEL/MERCHANT RD,MERCHANT RD&GOLDEN GATE B,4776,1.0,0.98,19.06,442.9761879190215,22.78,FORT MASON,94,1126.0,2627.0,0.21492007104795732,0.2435821938420452,24.14716417336223,93.98890554822296,0.3545296167247387,0.0,0.0,0.6748200882822402,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,83.33333333333333,0.0,0.0,0.0,0.0,83.33333333333333,83.33333333333333,0.03412465647703855,0.0,29.6,1.6995884769999998
8198,SFMTA,1.5328130511463842,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,1.5454221781305113,0,2.364252455864432,1,0.4196306881510863,0.0,,0.0,0.0,0.09983844606217468,0.0,0,2.0,2.715842414082145,9.89740824705611,22.092592592592602,0.5856150033186885,0.7459304227792346,3.0,122.85004660792444,127.7987507314525,2009-11-01,0.0,0.0,20,1.0,11.0,0,0.7850799289520426,0.0,4.948704123528055,0.6805555555555557,28.156675150007075,28.57950675359991,1.0188350132629211,16.093356105638104,1.7402834996812162,0.0,SUNSET,29,3,20.53,20.76,16.730677034371293,13.63,9,5.867325538923935,4.715999999999998,0,HALLECK ST & MASON ST,HALLECK ST&MASON ST E-MB/,5022,0.0,20.53,20.76,17.15030772252238,13.63,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.04770653117213965,0.8342385969217945,42.18577273071823,0.0,0.0,0.0,2.933302024459069,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,364.7058823529412,58.82352941176471,111.76470588235294,170.58823529411762,223.52941176470588,364.7058823529412,364.7058823529412,0.0,0.0,29.6,1.101875594
8199,SFMTA,1.5829761904761903,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,1.5953472222222222,0,3.1613535165779725,1,0.4045326723147234,0.0,,0.0,0.0,0.0,0.0,0,2.0,2.715842414082146,13.58680627641009,22.092592592592588,0.5856150033186885,0.7459304227792346,3.0,127.7987507314525,134.35170536467413,2009-11-01,0.0,0.0,20,3.0,11.0,0,0.7850799289520426,0.2404485049833887,6.793403138205045,0.6805555555555557,10.930748054745033,12.11723406870248,1.1302823827760926,17.252831348746092,1.7402834996812162,0.0,SUNSET,29,3,19.51,18.06,18.18760068445013,16.15,10,6.0464805172116876,4.86,0,MASON ST (PRESIDIO)/PX,PRESIDIO POST OFFICE NW-F,5377,0.0,19.51,18.06,18.59213335676485,16.15,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.049942610789171636,1.2060307596000772,42.18577273071823,0.0,0.0,0.0,0.0,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,364.7058823529412,58.82352941176471,111.76470588235294,170.58823529411762,223.52941176470588,364.7058823529412,364.7058823529412,0.0,0.0,29.6,1.101875594
8200,SFMTA,1.586987433862434,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,1.590975529100529,0,0.9512197973913876,1,0.11540343669278115,0.0,,0.0,0.0,0.0,0.0,0,2.0,2.715842414082146,2.06646859353906,22.092592592592588,0.5856150033186885,0.7459304227792346,3.0,134.35170536467413,135.38493966144372,2009-11-01,0.0,0.0,20,3.0,11.0,0,0.7850799289520426,0.0,1.03323429676953,0.6865079365079365,1.1593533054117546,1.311931701976125,0.388792821572986,8.73286084870382,1.7402834996812162,0.0,SUNSET,29,3,29.11,21.63,5.885350802511883,6.490000000000001,11,2.9112683971759976,2.3399999999999994,0,MASON ST (PRESIDIO)/PRESIDIO BANK,MASON ST&BANK ST NW-FS/SB,5379,0.0,29.11,21.63,6.0007542392046656,6.490000000000001,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.05313925981915399,0.2489700950325811,42.18577273071823,0.0,0.0,0.0,0.0,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,364.7058823529412,58.82352941176471,111.76470588235294,170.58823529411762,223.52941176470588,364.7058823529412,364.7058823529412,0.0,0.0,29.6,1.101875594
8201,SFMTA,2.210193381056126,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,514.5588235294117,0.0,0.0,2.210193381056126,0,0.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,2.715842414082146,0.0,22.092592592592588,0.5856150033186885,0.7459304227792346,1.0,148.58112581931897,148.58112581931897,2009-11-01,0.0,0.0,20,1.0,14.0,3,0.7850799289520426,0.0,0.0,0.7200163398692809,0.0,0.0,2.155357059171456,35.36230794499792,1.7402834996812162,0.0,SUNSET,29,3,17.95,20.05,34.31564511911321,25.64,12,10.266436175772897,8.568000000000001,0,MASON ST (PRESIDIO)/BLDG B639,BUILDING B639 PRESIDIO NW,5373,0.0,17.95,20.05,34.31564511911321,25.64,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.05593041743446349,0.0,42.18577273071823,0.0,0.0,0.0,0.0,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,364.7058823529412,58.82352941176471,111.76470588235294,170.58823529411762,223.52941176470588,364.7058823529412,364.7058823529412,0.0,0.0,29.6,1.101875594
8202,SFMTA,2.1107643946467483,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,514.5588235294117,0.0,0.0,2.14691801535429,0,16.032642361899285,1,1.6525427051475827,0.0,,0.3985701692849549,0.0,0.0,0.0,0,2.0,2.715842414082146,46.80292007543346,22.092592592592588,0.5856150033186885,0.7459304227792346,1.0,149.0071743844404,167.7858059431533,2009-11-01,0.0,0.0,20,1.0,14.0,3,0.7850799289520426,4.622828479003767,23.40146003771673,0.7009894698620189,53.87904008579489,56.06475378323003,1.6656175695635185,35.91072902665013,1.7402834996812162,0.0,SUNSET,29,3,23.07,20.78,25.389055727021226,25.050000000000004,13,10.39584503513138,8.676000000000002,0,MASON ST (PRESIDIO)/BLDG B650,BUILDING B650 PRESIDIO NW,5375,0.0,23.07,20.78,27.041598432168808,25.050000000000004,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.05607738980365808,4.088763173139164,42.18577273071823,0.0,0.0,0.0,0.0,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,364.7058823529412,58.82352941176471,111.76470588235294,170.58823529411762,223.52941176470588,364.7058823529412,364.7058823529412,0.0,0.0,29.6,1.101875594
8203,SFMTA,2.6109282407407406,2.9717194570135748,0.0,0.0,2.1157167530224528,0.0,0.0,438.1875,0.0,0.0,2.613150462962963,0,0.664424218440839,1,0.05647605856747132,0.0,,0.13183901231477288,0.0,0.0,0.0,0,2.0,2.715842414082146,5.718382186474428,22.092592592592588,0.5856150033186885,0.7459304227792346,2.0,158.6479230306859,160.84268990548225,2009-11-01,0.0,0.0,20,1.0,4.0,0,0.7850799289520426,0.664424218440839,2.859191093237213,0.5784722222222223,5.043123477851639,5.043123477851639,2.245230960621309,20.148286224897106,1.7402834996812162,0.0,SUNSET,29,3,10.43,13.09,32.372006767023805,20.950000000000006,14,5.634587038406617,4.572000000000001,0,MCDOWELL AVE & COWLES ST,MCDOWELL AVE&COWLES ST NW,5408,0.0,10.43,13.09,32.42848282559127,20.950000000000006,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.06710390946502058,0.5044140742681833,42.18577273071823,0.0,0.0,0.0,0.0,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,
8204,SFMTA,2.7545231481481487,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,438.1875,0.0,0.0,2.7545231481481487,0,0.0,1,0.0,0.0,,0.0,1.3430710944391429,2.1347471962563818,0.8008648512497293,0,2.0,2.715842414082146,0.0,22.092592592592588,0.5856150033186885,0.7459304227792346,2.0,160.84268990548225,160.84268990548225,2009-11-01,0.0,0.0,20,0.0,4.0,0,0.7850799289520426,0.0,0.0,0.5722222222222223,0.0,0.0,1.4438791777617572,21.71376313724011,1.7402834996812162,0.0,SUNSET,29,3,17.0,20.99,21.142062268918,13.89,15,5.9895216549991614,4.86,0,MCDOWELL AVE & LINCOLN BLVD,MCDOWELL AVE&LINCOLN BLVD,5410,0.0,17.0,20.99,21.142062268918,13.89,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.06809597295708407,0.0,42.18577273071823,0.0,0.0,0.0,9.344416302643307,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08400674882124501,6.1498775533384835,29.6,
8207,SFMTA,2.475629326374424,2.9717194570135748,0.0,0.0,0.0,0.0,0.0,520.7511312217193,0.0,0.0,2.849776674487459,0,31.11469618885438,1,16.356782362248662,0.0,,0.12003157715574042,0.002527966720424201,0.0,0.07388784412817588,0,2.0,2.715842414082146,173.07026453813648,22.092592592592588,0.5856150033186885,0.7459304227792346,1.0,175.63936107332063,251.1358288583162,2009-11-01,0.0,0.0,20,2.0,14.0,3,0.7850799289520426,11.03866448407262,86.53513226906824,0.6386939676155362,167.30215395112052,219.65721371172435,4.730524104487722,27.926658410657968,1.7402834996812162,0.0,SUNSET,29,3,8.06,18.48,34.7021211090953,18.58,18,6.858669545999542,5.724,0,GOLDEN GATE BRIDGE/PARKING LOT,GOLDEN GATE BR. PARKING L,4773,0.0,8.06,18.48,51.05890347134397,18.58,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.06539597003727099,15.60570681983456,42.18577273071823,0.0,0.0,0.0,0.2456769652982157,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,0.0,33.333333333333336,66.66666666666667,100.0,133.33333333333334,0.0,0.0,0.0468841427713577,0.0,29.6,
8208,SFMTA,3.0705893954447885,2.9717194570135748,0.0,0.0,0.31647549530761204,0.0,0.0,520.7511312217193,0.0,0.0,3.1679361069214007,0,15.462268707057163,1,3.6381947649472623,0.0,,1.29182974477077,0.15210621687020404,0.0,0.4118082789680663,0,2.0,2.715842414082146,72.29429205959427,22.092592592592588,0.5856150033186885,0.7459304227792346,1.0,251.1358288583162,286.4021932288396,2009-11-01,0.0,0.0,20,3.0,14.0,3,0.7850799289520426,0.8807816592736893,36.147146029797135,0.6647281277183237,90.01041682725744,102.44359906901407,3.518383585931032,19.337458822090348,1.7402834996812162,0.0,SUNSET,29,3,6.44,11.36,27.29155389558235,14.640000000000002,19,3.3214940568677016,2.772,0,GOLDEN GATE BR TUNNEL/MERCHANT RD,MERCHANT RD&GOLDEN GATE B,4776,1.0,6.44,11.36,30.929748660529608,14.640000000000002,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.09387700632643052,6.311443022911731,42.18577273071823,0.0,0.0,0.0,0.6748200882822402,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,83.33333333333333,0.0,0.0,0.0,0.0,83.33333333333333,83.33333333333333,0.03412465647703855,0.0,29.6,1.6995884769999998
8211,SFMTA,2.2457264109347443,2.9717194570135748,0.0,0.0,0.5412305204219277,0.0,0.0,517.2352941176471,0.0,0.0,2.308094317356572,0,13.83498020541017,1,3.47408876613748,0.0,,15.895397316475284,2.1939164393385093,1.1224686278525555,7.091961360876932,0,2.0,2.715842414082146,57.82297534004777,22.092592592592588,0.5856150033186885,0.7459304227792346,1.0,346.1844093158896,371.06450703323634,2009-11-01,0.0,0.0,20,0.0,14.0,3,0.7850799289520426,4.031389952677111,28.911487670023885,0.6390263512812533,34.314206029006684,43.85841981709297,3.5213148075251017,51.23529257875165,1.7402834996812162,0.0,SUNSET,29,3,15.38,16.75,21.430939632806755,19.08,22,6.384170395018443,5.3279999999999985,0,BOWLEY ST & GIBSON RD,BAKER BEACH PARKING LOT S,3023,0.0,15.38,16.75,24.90502839894424,19.08,PAUL & 3RD ST.,36,1126.0,2627.0,0.21492007104795732,0.131001680507594,4.996617569442676,42.18577273071823,0.0,0.0,0.0,2.823862511004529,0.01809954751131222,0.022624434389140267,0.5904977375565611,0.13914027149321267,0.24773755656108604,83.33333333333333,0.0,0.0,0.0,0.0,83.33333333333333,83.33333333333333,0.6632769164583282,0.0,29.6,1.6995884769999998
8251,SFMTA,1.2387666356466112,4.7793904208998566,0.0,0.0,0.0,0.0,0.0,1084.2985681114549,0.06846055561225839,10.627988488819746,1.3769258475938733,0,87.90957996187996,1,12.407919172988978,0.0,,44.09760892130228,4.82364010621786,20.87343587836012,17.944104051428532,0,2.0,4.880964109604908,101.40325879238364,12.292653388278394,2.8704906192987005,3.1829533137071224,0.0,2391.163170707787,2370.8784604956813,2009-11-01,0.0,0.0,20,2.0,17.0,12,0.9018324607329844,70.98633960829751,50.70162939619182,0.5326016489591788,79.28650540123505,85.89469744812453,63.67210039832652,564.3145082870377,13.719195369159102,0.0,SUNSET,29,3,9.47,13.21,123.36162124202534,97.52999999999996,62,21.432741689192483,21.475999999999992,0,WINSTON DR & LAKE MERCED BLVD,WINSTON DR&LAKE MERCED BL,6955,0.0,9.47,13.21,135.76954041501432,97.52999999999996,PAUL & 3RD ST.,91,764.0,3293.0,0.09816753926701573,0.4207379579083523,4.821108294867072,90.81670207284952,0.0,154.0,0.0,57.13983323684988,0.2307692307692308,0.22496371552975328,0.06531204644412189,0.3309143686502177,0.3788098693759071,500.0,100.0,200.0,300.0,400.0,500.0,500.0,3.7265505221654833,8.673758827832074,26.3,
8287,SFMTA,4.885536354431259,3.5359116022099446,0.0,0.0,0.0,0.0,0.0,1122.4315015479874,0.008003900484925153,1.0504696150076769,4.885904634001153,0,0.8688140054735477,1,0.038041079341993404,0.0,,1.9430169876226349,0.0,0.0,0.1028816696351752,0,2.0,4.930586633775298,7.046991048845782,12.168937381404175,0.4592672632072934,0.4592672632072934,0.0,1605.3377620420338,1606.1301526364111,2009-11-01,0.0,0.0,20,1.0,17.0,13,1.0,2.731104930045225,3.5234955244228914,0.4857304854438789,35.390248208333894,35.390248208333894,29.42940979202475,444.67856008564337,1.6239284444898774,0.0,SUNSET,29,3,15.84,11.65,102.29988670797465,132.62999999999997,99,27.021891696635183,25.76100000000001,0,PERSIA AVE & BRAZIL AVE,PERSIA AVE&BRAZIL AVE S-N,5908,0.0,15.84,11.65,102.33792778731664,132.62999999999997,PAUL & 3RD ST.,93,181.0,640.0,0.0,0.2630013119677714,0.32392113309898196,97.55195558352057,0.0,0.0,0.0,0.0,0.4917127071823205,0.08839779005524863,0.05524861878453037,0.7845303867403315,0.0718232044198895,,,,,,,,0.0,0.0,37.4,1.784829721
