,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,STOP_LAT,STOP_LON,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS
10671,2009-07-01,1,SFMTA,54,1,78,22,22,61,14,59.10192994124447,5051,FELTON,3,Bayview District,20.359666666666666,2.0,Hudson Ave & Whitney Young Cir,HUDSON AVE&WHITNEY YOUNG,37.733355,-122.38212,0,0,0.0,3.4579706909715147,3.4725080413966625,0.0,0.8200133925755947,26.91999999999997,19.828358215177488,26.91999999999997,20.648371607753084,6.405000000000012,6.2057026438306675,14.28,18.78,14.28,18.03,0.4316824513332767,0.7513822228496142,9.489576390135944,426.8943426163469,418.1561484490605,44.823905974716425,2.808993027159729,0.12523037047493568,1.5027644456992284,3.2603971390927913,3.1837377188029365,0.0,8.814712881677986,0.0,0.0,899.1818181818181,0.11518761965663149,0.0,0.0
10672,2009-07-01,1,SFMTA,54,1,79,22,22,61,14,59.10192994124447,5045,FELTON,3,Bayview District,20.361166666666676,2.0,Hudson Ave & Ingalls St  ,HUDSON AVE&INGALLS ST W-N,37.73239,-122.379692,0,0,0.0,3.307359491154919,3.380381629125351,0.0,4.307545435222549,38.76999999999999,30.087034434330473,38.76999999999999,34.39457986955302,9.271999999999993,8.98349335106916,14.35,17.92,14.35,15.67,0.4344904181248363,22.818954173051196,20.45120447950313,417.8936072736913,420.26135696723946,63.5198283056011,4.5139859239135625,3.871175386624584,45.63790834610239,162.4863447563787,157.1470901415041,0.0,33.9020201891446,0.0,0.0,896.3181818181819,0.11270562378771341,0.0,0.0
10673,2009-07-01,1,SFMTA,54,1,80,22,22,61,14,59.10192994124447,5768,FELTON,3,Bayview District,20.361666666666675,2.0,Northridge Rd & Ingalls St   ,NORTHRIDGE RD&INGALLS ST,37.73163,-122.37896,0,0,0.0,3.495932480249313,3.5797781580437875,0.0,4.804104471140832,21.89999999999998,26.73399747680237,21.89999999999998,31.538101947943197,5.245999999999999,5.082765974947023,14.37,11.41,14.37,9.67,0.42628135055503935,7.539134556414921,61.45246764716058,420.9742954461073,367.06096235536154,36.203789408365225,4.11360915828712,1.312275881089305,15.078269112829842,54.8290142567058,52.571626273347654,0.0,42.05169541950371,0.0,0.0,896.3181818181819,0.11326942982362759,0.0,0.0
10674,2009-07-01,1,SFMTA,54,1,81,22,22,61,13,59.10192994124447,5767,FELTON,3,Bayview District,20.36333333333334,2.0,Northridge Rd & Harbor Rd  ,NORTHRIDGE RD&HARBOR RD S,37.730978,-122.377013,0,0,0.0,3.548862700490957,3.6211430900019437,0.0,4.190838368883791,30.06999999999998,27.10013970047048,30.06999999999998,31.290978069354264,7.198000000000007,6.974027733066845,14.36,15.44,14.36,13.37,0.4154514110159941,21.01385654642925,33.119435792842005,365.08499585253173,352.979416606119,43.08002951059874,3.5977009820390182,3.66879240872543,42.0277130928585,99.78381425712463,96.61399224316143,0.0,31.311947721929798,0.0,0.10195707070707073,876.2727272727273,0.09799642488898287,0.0,0.0
10675,2009-07-01,1,SFMTA,54,1,82,22,22,61,13,59.10192994124447,5766,FELTON,3,Bayview District,20.364166666666673,2.0,Northridge Rd & Dormitory Rd   ,NORTHRIDGE RD&DORMITORY R,37.73025,-122.37448,0,0,0.0,3.599503451529479,3.685175421781469,0.0,4.938627031628736,38.690000000000026,33.16630658372543,38.690000000000026,38.104933615354156,9.271999999999993,8.98349335106916,14.38,16.25,14.38,14.15,0.40859839885119253,26.125525352347562,36.814144282314835,352.979416606119,342.2907976761517,53.652871324130075,4.230932150998211,4.447643698506405,52.251050704695125,170.52855672153532,165.4096089822461,0.0,36.57880417175945,0.0,0.0,876.2727272727273,0.09472505557020466,0.0,0.0
10676,2009-07-01,1,SFMTA,54,1,83,22,22,61,13,59.10192994124447,4456,FELTON,3,Bayview District,20.36666666666667,2.0,Earl St & Kirkwood Ave   ,EARL ST&KIRKWOOD AVE N-NS,37.728779,-122.37313,0,0,1.0,3.5103752936348656,3.6347296232332336,0.0,7.269358033370458,50.31000000000003,34.59463094536406,50.31000000000003,41.86398897873452,10.247999999999992,9.929124230129068,12.22,17.22,12.22,14.23,0.4123471016817124,39.1939795360713,67.53912522304218,342.51743945690936,314.1722937699385,57.542929828760776,4.600724542830992,6.475808808734548,78.3879590721426,225.17248684217327,215.36365765725085,0.0,57.14810927862411,0.12941919191919193,0.0,876.2727272727273,0.09169099179381147,0.0,0.0
10677,2009-07-01,1,SFMTA,54,1,84,22,22,61,13,59.10192994124447,4827,FELTON,3,Bayview District,20.363833333333336,2.0,Kirkwood Ave & Dormitory Rd   ,KIRKWOOD AVE&DORMITORY RD,37.72988,-122.37527,0,0,0.0,3.3001121074832414,3.404714226107259,0.0,6.07712955997066,56.92,31.473159892697232,56.92,37.5502894526679,9.271999999999993,8.98349335106916,9.77,17.13,9.77,14.35,0.42002546076020164,33.96292520173403,48.957878290141714,314.2742508406456,299.2792977522379,47.769686127778115,3.89765960145396,5.67247939092215,67.92585040346806,177.26369982347845,169.88961847265827,0.0,49.49848155983702,0.0,0.14545454545454548,876.2727272727273,0.08488032483881446,0.0,0.0
10678,2009-07-01,1,SFMTA,54,1,85,22,22,61,13,59.10192994124447,4817,FELTON,3,Bayview District,20.361333333333334,2.0,Kiska Rd & Reardon Rd  ,KISKA RD&REARDON RD NE-NS,37.73004,-122.37711,0,0,0.0,3.2335559365008226,3.3549953591477206,0.0,7.118320413446244,39.06000000000005,25.02107589103165,39.06000000000005,32.13939630447789,6.405000000000012,6.2057026438306675,9.84,14.88,9.84,11.59,0.43020403661510226,40.10066525577219,42.7743731253802,299.7809581540418,297.10725028443375,31.477000606174386,3.1836380272466105,6.868509068398706,80.20133051154438,221.36750718911625,210.14685874572388,0.0,51.74275475086322,0.39482396555567284,0.0,876.2727272727273,0.08134902604570272,0.0,0.0
10679,2009-07-01,1,SFMTA,54,1,86,22,22,61,13,59.10192994124447,5242,FELTON,3,Bayview District,20.35866666666668,2.0,Kiska Rd & Ingalls St   ,KISKA RD&INGALLS ST E-NS,37.73108,-122.37939,0,0,0.0,3.10379488469118,3.173171112427616,0.0,4.028827265729654,56.579999999999934,36.15658496924213,56.579999999999934,40.185412234971785,9.210999999999986,8.92439142112791,9.77,14.81,9.77,13.32,0.39159984408087833,17.868552963319477,27.576055849633402,297.66430859987616,287.9568057135623,44.94731059858131,3.802949082566585,3.007394381743127,35.737105926638954,122.89196977391977,118.9065852660424,0.0,28.21653949438132,0.0,0.0,876.2727272727273,0.08072844954956929,0.0,0.0
10680,2009-07-01,1,SFMTA,54,1,87,22,22,61,13,59.10192994124447,5106,FELTON,3,Bayview District,20.357500000000012,2.0,Ingalls St & Beatrice Ln   ,INGALLS ST&BEATRICE LN W-,37.73058,-122.38034,0,0,0.0,3.0375159087479418,3.079290203268265,0.0,2.5247055653056734,25.329999999999988,15.14308845586529,25.329999999999988,17.667794021170966,4.269999999999997,4.137135095887112,10.11,16.39,10.11,14.05,0.3877702030207039,8.345819984986958,8.524073551757661,287.9568057135623,287.7785521467916,20.156976399949368,1.7298491236198656,1.4257658848022043,16.691639969973917,64.08868809121579,61.19634294751036,0.0,14.16291661944402,0.46753246753246747,0.0,873.4090909090909,0.07795486558965575,0.0,0.0
10681,2009-07-01,1,SFMTA,54,1,88,22,22,61,13,59.10192994124447,5288,FELTON,3,Bayview District,20.35616666666668,2.0,La Salle Ave & Ingalls St  ,LA SALLE AVE&INGALLS ST N,37.73077,-122.3814,0,0,0.0,2.914272587586103,2.9703703260150145,0.0,3.292066589263098,27.400000000000013,16.675811875881347,27.400000000000013,19.967878465144448,4.513999999999996,4.373542815652091,9.88,15.74,9.88,13.14,0.40377506506589395,19.02668544609948,27.849253265192797,288.2880570972867,279.46548927819333,21.33331622519921,1.9153140274692249,3.3101577107464593,38.05337089219896,81.9903828336195,79.75256940382884,0.0,29.361308435640073,0.0,0.0,876.2727272727273,0.07795237954611305,0.0,0.0
10682,2009-07-01,1,SFMTA,54,1,89,22,22,61,13,59.10192994124447,5290,FELTON,3,Bayview District,20.35533333333335,2.0,La Salle Ave & Osceola Dr  ,LA SALLE AVE&OSCEOLA DR S,37.73137,-122.38172,0,0,0.0,2.965765724886991,2.9714856893073236,0.0,0.3386624245503819,16.350000000000005,14.658933873728689,16.350000000000005,14.99759629827907,2.684000000000003,2.6004849174147564,9.85,10.64,9.85,10.4,0.39786227866530266,1.675320196491331,0.9777465970682435,279.46548927819333,280.1630628776165,12.296481528240504,1.3035841304388232,0.27922003274855506,3.350640392982662,7.982042993627075,7.5662601653442465,0.0,1.1728882283070579,0.15293560606060608,0.0,876.2727272727273,0.07526830459947473,0.0,0.0
10683,2009-07-01,1,SFMTA,54,1,90,22,22,61,14,59.10192994124447,5289,FELTON,3,Bayview District,20.35149999999999,2.0,La Salle Ave & Newcomb Ave   ,LA SALLE AVE&NEWCOMB AVE,37.73298,-122.38479,0,0,0.0,2.343245395511048,2.446798383506248,0.0,6.061785998950211,75.17000000000006,34.04384761753205,75.17000000000006,40.105633616482265,12.322000000000001,11.938589848131384,9.84,21.04,9.84,17.86,0.4124991610156249,12.660815453367622,36.003082458041625,282.3303525127595,258.9880855080855,57.03073120757742,3.380888858526625,2.1639082232716387,25.321630906735244,53.518210230840275,49.12034277530725,0.0,34.154671756693176,0.1404671717171717,0.0,899.1818181818181,0.0760781657406952,0.0,0.0
10684,2009-07-01,1,SFMTA,54,1,91,22,22,61,14,59.10192994124447,3921,FELTON,3,Bayview District,20.346499999999995,2.0,Cashmere St & La Salle Ave  ,CASHMERE ST&LA SALLE AVE,37.73585,-122.38695,0,0,0.0,2.1298899118849617,2.2123053433252156,0.0,4.740844778155973,95.48000000000003,48.18828659273331,95.48000000000003,52.9291313708893,15.859999999999992,15.366501784723566,9.97,19.13,9.97,17.42,0.39108927654713493,7.041908174616202,47.759286183648335,267.5303563582422,226.81297834921008,69.55789265314299,4.236486992705554,1.1869658643235368,14.083816349232404,79.42477192399186,73.95934698019472,0.0,35.47932706235875,0.0,0.15353535353535352,922.0909090909091,0.07206894356173671,0.0,0.0
10685,2009-07-01,1,SFMTA,54,1,92,22,22,61,14,59.10192994124447,3922,FELTON,3,Bayview District,20.34483333333333,2.0,Cashmere St & Whitney Young Cir,CASHMERE ST&WHITNEY YOUNG,37.7366,-122.38588,0,0,0.0,1.6707952944597309,1.706669299183394,0.0,2.1048184589226806,35.159999999999975,24.73421076154852,35.159999999999975,26.839029220471208,5.856000000000005,5.673785274359468,9.99,13.76,9.99,12.68,0.38658683392373133,3.4394303458019184,11.659013976785163,218.54180879214115,210.32222516115797,20.980013644045552,1.7778236044160727,0.5749950540215422,6.878860691603837,19.84863547181502,18.920629088044763,0.0,11.55256256225137,0.0,0.0,904.9090909090909,0.05858850941772007,0.0,0.0
10686,2009-07-01,1,SFMTA,54,1,93,22,22,61,14,59.10192994124447,3920,FELTON,3,Bayview District,20.341833333333337,2.0,Cashmere St & Hudson Ave  ,CASHMERE ST&HUDSON AVE SW,37.73573,-122.38354,0,0,0.0,1.358990863040796,1.389526404026449,0.0,1.8304048229461243,54.730000000000025,30.362233511353597,54.730000000000025,32.19263833429972,9.027999999999992,8.747085631304182,9.9,17.29,9.9,16.3,0.36314256054381855,18.077077787273797,7.6588564282716485,210.17677061570342,220.5949919747055,31.1061620511241,2.1079973717448293,2.7387409432661087,36.154155574547595,51.470596132497576,49.92309830644595,0.0,18.687448618775683,0.0,0.0,899.1818181818181,0.05632646731499677,0.0,0.0
10687,2009-07-01,1,SFMTA,54,1,94,22,22,61,14,59.10192994124447,5046,FELTON,3,Bayview District,20.339000000000002,2.0,Hudson Ave & Keith St   ,HUDSON AVE&KEITH ST N-FS,37.7377,-122.38412,0,0,0.0,0.9600179556652929,1.0374089586866435,0.0,4.7301997719182545,54.779999999999994,24.974696854168528,54.779999999999994,29.704896626086782,8.479000000000012,8.21516826183298,9.29,19.74,9.29,16.59,0.3756707648076513,27.688106268723093,1.7964009502721467,220.5949919747055,246.4866972931565,30.662703884484078,2.3113800656273322,4.59754522955431,55.376212537446186,145.7602403983296,136.59147423660193,0.0,19.601859372246825,0.0,0.0,899.1818181818181,0.058849924385983486,0.0,0.0
10688,2009-07-01,1,SFMTA,54,1,95,22,22,61,14,59.10192994124447,5048,FELTON,3,Bayview District,20.33600000000001,2.0,Hudson Ave & Mendell St   ,HUDSON AVE&MENDELL ST E-N,37.73896,-122.38628,0,0,0.0,0.5820884753441942,0.5856551242195421,0.0,0.20812094042071932,54.24999999999998,26.19274041562833,54.24999999999998,26.40086135604904,8.906000000000004,8.62888177142169,9.85,19.77,9.85,19.61,0.3559932593837231,1.783997259653839,1.6807087644740084,248.09064075952074,248.19392925470063,36.22123355089003,2.0306862943411375,0.33614872100332993,3.567994519307678,5.177271652475165,5.077321427080724,0.0,2.2943601253901806,0.14545454545454548,0.0,916.3636363636364,0.0658543218498488,0.0,0.0
10689,2009-07-01,1,SFMTA,54,1,96,22,22,61,14,59.10192994124447,5041,FELTON,3,Bayview District,20.33333333333333,2.0,Hudson Ave & 3rd St   ,HUDSON AVE&3RD ST E-NS/B - EOL,37.740344,-122.388632,1,0,1.0,0.9236527546162437,6.555680375881938,0.0,0.0,55.700000000000024,82.14343344065907,55.700000000000024,82.14343344065907,9.760000000000002,9.456308790599111,10.51,6.91,10.51,6.91,0.611186561644852,0.0,206.37243910408296,253.32290831709605,46.95046921301302,40.531665330735365,2.955455491166772,0.0,0.0,0.0,0.0,0.0,111.68588286969421,0.0,0.0,924.9545454545455,0.06719958513102177,0.0,0.0
16825,2009-08-01,1,SFMTA,54,0,71,21,19,54,10,54.0,6485,FELTON,3,Daly City BART,21.9056603773585,2.0,St Charles Ave & Belle Ave  ,ST CHARLES AVE&BELLE AVE,37.70874,-122.46932,0,0,0.0,4.759778308838133,4.787050103569512,0.0,1.468564332364241,16.200000000000024,19.918650288351014,16.200000000000024,21.387214620715252,5.723999999999994,5.724000000000003,21.2,17.24,21.2,16.06,0.41116844612958847,0.0,13.20904033364456,365.387262699315,352.1782223656704,38.731049846127384,2.645393126790734,0.0,0.0,0.0,0.0,0.0,13.241104333789602,0.0,0.0,712.8947368421053,0.10740366334488978,0.0,0.0
16826,2009-08-01,1,SFMTA,54,0,72,21,19,54,10,54.0,4341,FELTON,3,Daly City BART,21.9056603773585,2.0,Daly City Bart Station,DALY CITY BART STATION W - EOL,37.705764,-122.469273,1,0,1.0,4.526061755332488,13.834949922789917,0.0,0.0,65.87999999999995,47.366567196628665,65.87999999999995,47.366567196628665,14.255999999999991,14.255999999999998,12.98,18.06,12.98,18.06,0.5255195204376332,0.0,341.78810360168615,352.1782223656704,10.390118763984312,92.97505070453701,3.9924415357093053,0.0,0.0,0.0,0.0,0.3684210526315789,185.8190508901577,0.0,0.0,712.8947368421053,0.10352093543964443,0.0,0.0
16897,2009-08-01,1,SFMTA,54,1,71,21,19,61,11,58.10145755833885,3141,FELTON,3,Bayview District,20.350000000000005,2.0,3rd St & Palou Ave   ,3RD ST&PALOU AVE E-FS/BZ,37.734091,-122.390928,0,1,1.0,4.372006361947051,4.90745551686504,0.0,30.87605054622424,42.12000000000004,41.534024630668256,42.12000000000004,72.41007517689248,6.912000000000004,6.9547192749406905,9.85,10.05,9.85,5.76,0.4242209299364595,245.13126202462368,101.81611036725546,379.8297603992395,523.1449120566077,48.61820933110266,10.159613045037668,40.326232719973255,490.26252404924736,1807.1119037641658,1649.590975655313,0.0,95.65147499405894,0.0,0.0,832.2631578947369,0.10404594679414253,0.0,0.0
16898,2009-08-01,1,SFMTA,54,1,72,21,19,61,11,58.10145755833885,3134,FELTON,3,Bayview District,20.35149999999999,2.0,3rd St & La Salle Ave   ,3RD ST&LA SALLE AVE NE-FS,37.737213,-122.389803,0,0,0.0,4.953041719108806,5.064891743481816,0.0,6.546786043065413,57.37000000000004,62.63839840089787,57.37000000000004,69.1851844439633,13.314000000000012,12.826340831924668,13.92,12.29,13.92,11.12,0.3951913898309761,50.255051795956156,34.54431296853111,523.4256138109937,539.1363526384187,117.16697850523296,11.393052177213782,8.56864175582312,100.51010359191231,342.8948069665583,330.3265437567799,0.0,48.318150397871115,0.39861538127496954,0.3383574677434326,828.9473684210526,0.14322828685782424,0.0,0.0
16899,2009-08-01,1,SFMTA,54,1,73,21,19,61,11,58.10145755833885,3127,FELTON,3,Bayview District,20.35366666666666,2.0,3rd St & Hudson Ave   ,3RD ST&HUDSON AVE S-NS/BZ,37.74012,-122.3887,0,0,0.0,5.002356460375454,5.319993207843956,0.0,18.443876352943626,54.25999999999999,49.87996235322898,54.25999999999999,68.3238387061726,194.2850000000002,185.05314232330923,214.84,222.6,214.84,162.51,0.41891877510039277,117.41443380671272,37.519118476685414,541.0958497386432,620.9911650686704,1723.3902814175788,12.141569828531797,20.450960589944042,234.82886761342544,954.6113926573162,884.01148995309,0.0,66.81958884081223,0.0,0.3334779593980273,812.3684210526316,0.1478613018391558,0.0,0.0
16900,2009-08-01,1,SFMTA,54,1,74,21,19,61,11,58.10145755833885,5049,FELTON,3,Bayview District,20.355333333333324,2.0,Hudson Ave & Mendell St   ,HUDSON AVE&MENDELL ST W-N,37.739,-122.38654,0,0,0.0,5.306892414198675,5.38145077832325,0.0,4.248888580071844,48.04999999999996,45.206133431729505,48.04999999999996,49.45502201180136,-8.600999999999999,-8.192305515725778,-10.74,-10.87,-10.74,-9.94,0.39733889972240705,13.180829415180488,15.009139145691796,620.9911650686704,619.1628553381591,-87.55975427468253,9.367269549525234,2.1269398460565765,26.361658830360977,101.35358497280004,91.11228432755863,0.0,24.60268547361001,0.22153204794163628,0.4203748892225887,812.3684210526316,0.1696864922937934,0.0,0.0
16901,2009-08-01,1,SFMTA,54,1,75,21,19,61,11,58.10145755833885,5047,FELTON,3,Bayview District,20.35683333333333,2.0,Hudson Ave & Keith St   ,HUDSON AVE&KEITH ST W-NS,37.73759,-122.38416,0,0,0.0,5.0313961841122214,5.072621656814786,0.0,2.430282807367094,42.22000000000001,30.352556141991148,42.22000000000001,32.782838949358236,-10.00399999999999,-9.52863903956757,-14.22,-18.84,-14.22,-17.44,0.3905144199892204,7.070357613412571,19.835088549863165,615.415766943941,602.6510360074902,-100.92818577880631,6.22475828703156,1.3153838741853534,14.140715226825142,77.43745994431302,75.81650709594619,0.0,21.94086213000372,0.0,0.0,805.7368421052631,0.1682089331398718,0.0,0.0
16902,2009-08-01,1,SFMTA,54,1,76,21,19,61,11,58.10145755833885,5043,FELTON,3,Bayview District,20.358,2.0,Hudson Ave & Cashmere St   ,HUDSON AVE&CASHMERE ST N-,37.73596,-122.38353,0,0,0.0,5.087626581914581,5.210563312423012,0.0,7.174430245190205,31.030000000000015,22.55168115532629,31.030000000000015,29.726111400516498,-140.7879999999997,-134.09816404464607,-272.23,-356.78,-272.23,-270.67,0.3770972503292318,8.399270448109966,95.00466791383478,605.2588241969222,518.6534267311974,-1396.9373662464964,5.3954246816437665,1.4939401875570468,16.798540896219933,63.03975381379144,60.57956937641902,0.0,65.10736869355074,0.0,0.0,825.6315789473684,0.1655284911061383,0.0,0.0
16903,2009-08-01,1,SFMTA,54,1,77,21,19,61,11,58.10145755833885,5042,FELTON,3,Bayview District,20.358999999999995,2.0,Hudson Ave & Ardath Ct  ,HUDSON AVE&ARDATH CT NW-N,37.73469,-122.38305,0,0,0.0,4.650084550090476,4.6872947506699045,0.0,2.1348076579473796,23.289999999999974,25.361896659610583,23.289999999999974,27.496704317557967,5.5510000000000055,5.287232637808835,14.3,12.51,14.3,11.54,0.37896461480627197,1.4178564219775187,13.103427730169223,513.2326999123949,501.5471286042031,46.70417569202793,4.438179425887006,0.2521000659555076,2.8357128439550374,15.023743989893145,14.85940859765826,0.0,15.696366937492318,0.0,0.2807017543859649,802.421052631579,0.14030272133765664,0.0,0.0
16904,2009-08-01,1,SFMTA,54,1,78,21,19,61,11,58.10145755833885,5051,FELTON,3,Bayview District,20.359666666666666,2.0,Hudson Ave & Whitney Young Cir,HUDSON AVE&WHITNEY YOUNG,37.733355,-122.38212,0,0,0.0,4.498261045313296,4.5197231534128735,0.0,1.2606874634322383,26.91999999999997,19.472728238361984,26.91999999999997,20.73341570179422,6.405000000000012,6.100653043625577,14.28,18.8,14.28,17.65,0.37385376235380996,1.2483149897115446,11.190439755037945,499.48109421129027,489.53896944596386,52.44551489218547,3.2626856220173654,0.2129656368862483,2.4966299794230893,10.150724055607455,9.997590580858358,0.0,12.16770061003697,0.0,0.0,795.7894736842105,0.13657126983458437,0.0,0.0
16905,2009-08-01,1,SFMTA,54,1,79,21,19,61,11,58.10145755833885,5045,FELTON,3,Bayview District,20.361166666666673,2.0,Hudson Ave & Ingalls St  ,HUDSON AVE&INGALLS ST W-N,37.73239,-122.379692,0,0,0.0,4.437907688153415,4.514279558755243,0.0,4.440126731269459,38.769999999999996,30.757033928794517,38.769999999999996,35.19716066006398,9.271999999999995,8.831421548867503,14.35,17.23,14.35,15.05,0.37482286755785793,23.539366775514424,30.015730427950672,489.998881816819,483.5225181643828,74.47983003615649,5.416650169176387,3.901445920051754,47.07873355102885,160.89311431068705,155.97451659844538,0.0,37.15041966004436,0.0,0.06384814495254529,795.7894736842105,0.13401574116385295,0.0,0.0
16906,2009-08-01,1,SFMTA,54,1,80,21,19,61,11,58.10145755833885,5768,FELTON,3,Bayview District,20.36166666666667,2.0,Northridge Rd & Ingalls St   ,NORTHRIDGE RD&INGALLS ST,37.73163,-122.37896,0,0,0.0,4.643856541960515,4.737681232457175,0.0,5.414770930412045,21.89999999999998,27.567541183423344,21.89999999999998,32.982312113835384,5.2459999999999996,4.996725350017141,14.37,10.88,14.37,9.09,0.36982764760798864,4.966375216832639,71.7473677834236,485.39897598122633,418.6179834146353,41.74431193438546,5.108972938539748,0.9852814895979055,9.932750433665278,41.26720207974665,39.95035799114974,0.0,48.73894898826993,0.0,0.0,795.7894736842105,0.13270687678290538,0.0,0.0
16907,2009-08-01,1,SFMTA,54,1,81,21,19,61,11,58.10145755833885,5767,FELTON,3,Bayview District,20.36333333333334,2.0,Northridge Rd & Harbor Rd  ,NORTHRIDGE RD&HARBOR RD S,37.730978,-122.377013,0,0,0.0,4.771351368876793,4.846774159438371,0.0,4.384074197108085,30.06999999999998,26.872157018760962,30.06999999999998,31.256231215869047,7.198000000000006,6.855971991883983,14.36,15.31,14.36,13.16,0.36169317346343427,18.7878732201788,39.7340684135861,416.30633498663457,395.3601397932273,49.124147528422874,4.169518052771287,3.212880906661264,37.5757464403576,132.69164224387038,128.75133399460077,0.0,39.783315513152665,0.0,0.31849785209426446,782.5263157894736,0.11373631606303287,0.0,0.0
16908,2009-08-01,1,SFMTA,54,1,82,21,19,61,11,58.10145755833885,5766,FELTON,3,Bayview District,20.36416666666667,2.0,Northridge Rd & Dormitory Rd   ,NORTHRIDGE RD&DORMITORY R,37.73025,-122.37448,0,0,0.0,4.818661743254841,4.905632344452691,0.0,5.104157387552181,38.69000000000002,33.40600844648105,38.69000000000002,38.51016583403323,9.271999999999995,8.831421548867503,14.38,15.86,14.38,13.76,0.3628874396238646,31.597105555071067,39.41928393363236,395.753780780859,387.9316024022977,60.154574678690565,4.965474631324442,5.524390145261898,63.194211110142135,238.21446022458733,230.7220166246241,0.0,43.130405778037755,0.0,0.0,782.5263157894736,0.10802084951183498,0.0,0.0
16909,2009-08-01,1,SFMTA,54,1,83,21,19,61,11,58.10145755833885,4456,FELTON,3,Bayview District,20.36666666666667,2.0,Earl St & Kirkwood Ave   ,EARL ST&KIRKWOOD AVE N-NS,37.728779,-122.37313,0,0,1.0,4.7190508349672715,4.861116701150605,0.0,8.264413707946808,50.31000000000003,34.8958844337092,50.31000000000003,43.160298141656014,10.247999999999992,9.761044869800926,12.22,16.78,12.22,13.57,0.3641913416688584,38.79997125775309,83.86290538782134,391.13294816241296,346.0700140323448,65.7103352912854,5.53955334492816,6.551793624771363,77.59994251550619,336.6677025055703,325.78371427512457,0.0,60.85521526614002,0.0,0.0,782.5263157894736,0.10673584726931896,0.0,0.0
16910,2009-08-01,1,SFMTA,54,1,84,21,19,61,11,58.10145755833885,4827,FELTON,3,Bayview District,20.363833333333336,2.0,Kirkwood Ave & Dormitory Rd   ,KIRKWOOD AVE&DORMITORY RD,37.72988,-122.37527,0,0,0.0,4.553160149788124,4.67024757452011,0.0,6.827621098686622,56.919999999999995,32.24851361233099,56.919999999999995,39.07613471101761,9.271999999999995,8.831421548867503,9.77,16.43,9.77,13.56,0.36823728320582844,40.04998035030909,46.126678113088126,346.77757703424885,340.7008792714698,52.71019170920581,4.2741622662560905,6.831916556295677,80.09996070061818,334.465924781149,325.8264319846114,0.0,47.99306923717955,0.0,0.0,782.5263157894736,0.09471783584535319,0.0,0.0
16911,2009-08-01,1,SFMTA,54,1,85,21,19,61,11,58.10145755833885,4817,FELTON,3,Bayview District,20.361333333333334,2.0,Kiska Rd & Reardon Rd  ,KISKA RD&REARDON RD NE-NS,37.73004,-122.37711,0,0,0.0,4.530428651095523,4.670593690313862,0.0,8.196552550406896,39.06000000000005,26.305812119694075,39.06000000000005,34.50236467010097,6.405000000000012,6.100653043625577,9.84,13.91,9.84,10.61,0.3666393246807911,37.37487725637192,59.87131093220381,340.7008792714698,318.2044455956379,35.773592323504324,3.8618387265166847,6.296716132353375,74.74975451274383,317.3244485290271,308.0606482789329,0.0,58.70361473497925,0.1453404152583293,0.0,782.5263157894736,0.09290577647271896,0.0,0.0
16912,2009-08-01,1,SFMTA,54,1,86,21,19,61,11,58.10145755833885,5242,FELTON,3,Bayview District,20.358666666666675,2.0,Kiska Rd & Ingalls St   ,KISKA RD&INGALLS ST E-NS,37.73108,-122.37939,0,0,0.0,4.455888071231857,4.517779440428131,0.0,3.602575174957381,56.57999999999994,37.3459648025922,56.57999999999994,40.948539977549586,9.210999999999988,8.773320091309166,9.77,14.1,9.77,12.86,0.36928639876401637,14.769706129078932,24.422365534382333,318.2929872623045,308.6403278570011,48.06224107660799,4.195907116572249,2.6280273773723852,29.539412258157864,82.9616617374387,79.73961772682819,0.0,31.64064674111831,0.0,0.0,782.5263157894736,0.086741937499994,0.0,0.0
16913,2009-08-01,1,SFMTA,54,1,87,21,19,61,11,58.10145755833885,5106,FELTON,3,Bayview District,20.35750000000001,2.0,Ingalls St & Beatrice Ln   ,INGALLS ST&BEATRICE LN W-,37.73058,-122.38034,0,0,0.0,4.377295757791403,4.40862288961914,0.0,1.8054570537817067,25.329999999999988,14.379605675529918,25.329999999999988,16.185062729311625,4.269999999999997,4.067102029083719,10.11,16.97,10.11,15.08,0.3628343359339551,7.650513138046329,12.558308539723757,308.7288695236678,303.8210741219904,21.611020866656748,1.6352281034817675,1.3103925405515808,15.301026276092658,46.52430737760625,45.44780855798584,0.0,14.273922384273542,0.433115308596695,0.1396731348366238,782.5263157894736,0.08413470769232914,0.0,0.0
